symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2018-02-12,36442,14341,39.35
ADANIPORTS,EQ,2018-02-12,1249277,398039,31.86
BEL,EQ,2018-02-12,2143830,924677,43.13
BOSCHLTD,EQ,2018-02-12,5107,2448,47.93
CUMMINSIND,EQ,2018-02-12,117316,39916,34.02
DIXON,EQ,2018-02-12,30709,10145,33.04
DLF,EQ,2018-02-12,7012358,680879,9.71
DMART,EQ,2018-02-12,241765,79564,32.91
HINDALCO,EQ,2018-02-12,5557349,1967845,35.41
INDHOTEL,EQ,2018-02-12,1650018,1470555,89.12
INDIGO,EQ,2018-02-12,827507,313206,37.85
LT,EQ,2018-02-12,1543603,754285,48.87
MANAPPURAM,EQ,2018-02-12,2760059,827841,29.99
MARUTI,EQ,2018-02-12,408523,135321,33.12
PGEL,EQ,2018-02-12,50825,38032,74.83
SBIN,EQ,2018-02-12,50839665,20849303,41.01
SBIN,N2,2018-02-12,8,8,100.00
SBIN,N5,2018-02-12,155,155,100.00
SUZLON,EQ,2018-02-12,51777656,11729280,22.65
TRENT,EQ,2018-02-12,52954,32199,60.81
