symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2025-05-02,5522.50,5505.00,5531.00,5420.00,5428.00,5451.00,5466.97,241380,13196.16,30649,113546,47.04
ADANIPORTS,EQ,2025-05-02,1216.50,1255.00,1295.00,1242.70,1269.70,1267.10,1273.43,12024229,153120.13,319276,3073393,25.56
BEL,EQ,2025-05-02,314.10,310.80,317.75,310.60,311.00,311.35,313.95,18979609,59585.58,147507,9102286,47.96
BOSCHLTD,EQ,2025-05-02,29455.00,29595.00,29940.00,29340.00,29450.00,29580.00,29606.67,14871,4402.81,7941,5474,36.81
CUMMINSIND,EQ,2025-05-02,2895.40,2899.00,2961.70,2880.00,2884.00,2888.70,2917.04,281167,8201.77,27005,116481,41.43
DIXON,EQ,2025-05-02,16452.00,16452.00,16775.00,16307.00,16350.00,16347.00,16564.28,321442,53244.55,67023,90523,28.16
DLF,EQ,2025-05-02,674.30,675.95,692.50,672.00,689.05,687.05,685.66,3848999,26391.07,66387,1625916,42.24
DMART,EQ,2025-05-02,4199.90,4180.00,4225.00,4022.00,4055.00,4059.20,4093.25,752499,30801.66,77033,315732,41.96
ETERNAL,EQ,2025-05-02,232.52,220.05,239.50,220.05,234.41,234.29,234.13,104910316,245624.71,697809,47955003,45.71
HAL,EQ,2025-05-02,4487.90,4499.00,4597.00,4478.00,4495.00,4492.40,4534.99,2011823,91236.06,125497,604804,30.06
HINDALCO,EQ,2025-05-02,624.65,624.00,650.10,621.80,632.90,632.10,637.22,6341829,40411.29,105893,2180586,34.38
INDHOTEL,EQ,2025-05-02,787.70,789.55,811.50,788.45,798.90,800.50,802.06,4218765,33836.98,75880,2337977,55.42
INDIGO,EQ,2025-05-02,5249.50,5230.00,5386.50,5218.00,5342.00,5344.50,5332.70,714694,38112.48,104904,407492,57.02
LT,EQ,2025-05-02,3341.00,3325.00,3374.90,3321.50,3324.00,3329.80,3347.85,1665574,55760.84,84477,923013,55.42
MANAPPURAM,EQ,2025-05-02,230.85,230.85,233.94,230.10,230.90,231.06,231.95,3761656,8725.12,30944,1790259,47.59
MARUTI,EQ,2025-05-02,12257.00,12257.00,12727.00,12250.00,12390.00,12406.00,12523.32,786089,98444.48,157884,356591,45.36
PAYTM,EQ,2025-05-02,864.75,866.00,879.00,828.40,833.00,833.05,846.38,6547502,55416.44,101850,3405575,52.01
PGEL,EQ,2025-05-02,844.30,853.00,859.40,823.20,829.95,827.90,834.34,1615848,13481.64,87907,761558,47.13
SBIN,EQ,2025-05-02,788.65,790.35,803.40,789.00,799.80,800.00,795.71,17199386,136857.37,281692,9682514,56.30
SUZLON,EQ,2025-05-02,56.40,56.16,56.99,55.86,56.15,56.25,56.43,42139460,23778.59,97710,13609682,32.30
TRENT,EQ,2025-05-02,5172.50,5172.50,5268.50,5129.50,5133.00,5148.00,5190.78,920201,47765.66,100813,352362,38.29
