symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2025-05-28,6014.50,6014.50,6062.00,5981.00,6021.00,6015.00,6021.38,160963,9692.19,26717,73746,45.82
ADANIPORTS,EQ,2025-05-28,1404.20,1405.00,1427.80,1403.00,1411.20,1411.00,1414.25,2035398,28785.66,69509,980240,48.16
BEL,EQ,2025-05-28,385.40,385.45,393.50,384.10,390.30,390.45,389.84,27549144,107397.35,181884,12688340,46.06
BOSCHLTD,EQ,2025-05-28,32485.00,32440.00,32440.00,31200.00,31605.00,31630.00,31515.89,79649,25102.09,29067,26567,33.36
CUMMINSIND,EQ,2025-05-28,2973.90,2989.00,3023.40,2959.30,2960.00,2976.10,2997.46,691220,20719.08,52780,327309,47.35
DIXON,EQ,2025-05-28,15091.00,15179.00,15179.00,14740.00,14778.00,14816.00,14935.43,381948,57045.58,76179,142459,37.30
DLF,EQ,2025-05-28,774.05,774.05,780.70,767.70,775.05,772.00,774.11,2474259,19153.45,33483,1193742,48.25
DMART,EQ,2025-05-28,4094.00,4094.00,4101.90,4040.00,4042.00,4042.30,4061.29,254917,10352.92,23661,148744,58.35
ETERNAL,EQ,2025-05-28,224.79,225.90,225.90,223.20,224.29,224.18,224.29,43525027,97622.42,206525,28141568,64.66
HAL,EQ,2025-05-28,5029.10,5069.00,5075.00,5001.00,5020.50,5017.80,5034.51,1273825,64130.87,71681,375652,29.49
HINDALCO,EQ,2025-05-28,659.45,659.45,662.00,647.90,648.60,649.95,652.53,3546275,23140.61,76509,2160841,60.93
INDHOTEL,EQ,2025-05-28,771.05,769.00,772.85,758.65,760.25,761.20,763.60,1808244,13807.76,37051,1033717,57.17
INDIGO,EQ,2025-05-28,5313.50,5336.00,5355.00,5294.00,5324.00,5330.50,5326.05,1090832,58098.30,94906,655271,60.07
LT,EQ,2025-05-28,3640.00,3660.00,3663.00,3620.00,3643.00,3646.30,3642.32,1293244,47104.11,75956,864463,66.84
MANAPPURAM,EQ,2025-05-28,231.81,231.80,234.29,231.41,232.00,232.08,232.80,4829520,11243.04,30308,2267111,46.94
MARUTI,EQ,2025-05-28,12414.00,12414.00,12415.00,12305.00,12315.00,12331.00,12347.05,178181,22000.10,29345,104659,58.74
PAYTM,EQ,2025-05-28,866.55,867.50,871.20,849.20,853.55,852.60,860.36,2178701,18744.68,52909,698325,32.05
PGEL,EQ,2025-05-28,765.20,772.05,809.90,772.05,779.90,779.90,790.21,5052635,39926.57,112872,1998886,39.56
SBIN,EQ,2025-05-28,793.70,794.50,798.90,792.65,796.00,796.55,796.29,6873519,54733.17,113841,3302311,48.04
SUZLON,EQ,2025-05-28,65.39,65.71,68.50,65.51,66.56,66.32,66.94,162393521,108703.95,244480,59050549,36.36
TRENT,EQ,2025-05-28,5573.00,5587.00,5600.50,5535.00,5550.00,5559.00,5568.08,452258,25182.09,57936,177555,39.26
