symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2025-05-19,5820.00,5869.50,5913.00,5824.00,5843.00,5838.00,5861.34,181786,10655.09,23852,74695,41.09
ADANIPORTS,EQ,2025-05-19,1407.40,1407.50,1410.60,1392.00,1396.70,1398.30,1399.60,1317210,18435.73,59206,602905,45.77
BEL,EQ,2025-05-19,363.90,372.90,373.50,362.55,363.00,363.75,367.27,52003735,190993.86,399788,20765990,39.93
BOSCHLTD,EQ,2025-05-19,31655.00,31635.00,32080.00,31450.00,31625.00,31560.00,31710.44,19249,6103.94,6438,9558,49.65
CUMMINSIND,EQ,2025-05-19,3035.60,3030.00,3063.60,2981.30,3014.90,2994.10,3009.98,758624,22834.45,53478,530458,69.92
DIXON,EQ,2025-05-19,16660.00,16700.00,16727.00,16420.00,16590.00,16574.00,16594.91,246159,40849.86,51065,65029,26.42
DLF,EQ,2025-05-19,715.90,719.00,739.00,713.25,738.15,737.65,731.91,5036812,36865.13,87428,2033280,40.37
DMART,EQ,2025-05-19,4189.70,4200.00,4247.70,4190.00,4205.00,4206.80,4216.87,301182,12700.46,28120,121653,40.39
ETERNAL,EQ,2025-05-19,245.76,245.84,246.59,237.43,238.25,238.03,240.81,21817610,52539.19,146711,9395439,43.06
HAL,EQ,2025-05-19,5127.70,5140.00,5157.90,4972.00,5016.00,5016.30,5053.90,4803284,242753.18,354459,1818118,37.85
HINDALCO,EQ,2025-05-19,657.55,655.00,661.75,652.00,661.45,658.35,657.84,3320756,21845.41,65423,1722100,51.86
HINDALCO,T0,2025-05-19,657.55,659.00,659.00,659.00,659.00,658.35,659.00,1,0.01,1,1,100.00
INDHOTEL,EQ,2025-05-19,766.35,770.00,781.75,765.00,772.85,771.95,775.25,3132809,24287.13,56015,1462256,46.68
INDIGO,EQ,2025-05-19,5562.50,5560.00,5665.50,5544.00,5572.50,5574.50,5610.35,953693,53505.49,55252,559537,58.67
LT,EQ,2025-05-19,3604.70,3604.70,3619.90,3587.00,3596.60,3600.20,3601.06,1519244,54708.89,94112,1060955,69.83
MANAPPURAM,EQ,2025-05-19,229.48,229.03,229.90,228.33,228.90,228.67,229.03,1750455,4009.00,14362,1048183,59.88
MARUTI,EQ,2025-05-19,12995.00,12990.00,13046.00,12930.00,12950.00,12989.00,12984.04,244277,31717.03,36934,174600,71.48
PAYTM,EQ,2025-05-19,852.35,855.00,874.50,841.60,873.10,870.95,861.09,5742563,49448.87,154630,2286156,39.81
PGEL,EQ,2025-05-19,804.05,804.00,804.00,781.85,788.90,787.45,792.49,1354587,10734.90,57310,726087,53.60
SBIN,EQ,2025-05-19,792.10,792.10,801.40,792.10,794.45,795.00,796.74,10666184,84981.49,194011,4652671,43.62
SUZLON,EQ,2025-05-19,61.08,61.21,62.60,61.12,61.69,61.53,61.78,53353255,32962.32,122948,22255508,41.71
TRENT,EQ,2025-05-19,5583.00,5610.00,5639.00,5530.00,5545.00,5551.00,5585.00,604580,33765.81,63708,291818,48.27
