symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2021-10-28,1355503,691843,51.04
ADANIPORTS,EQ,2021-10-28,18160551,4720564,25.99
BEL,EQ,2021-10-28,3809902,1885720,49.50
BOSCHLTD,EQ,2021-10-28,27756,8634,31.11
CUMMINSIND,EQ,2021-10-28,4091480,1348369,32.96
DIXON,EQ,2021-10-28,366271,88595,24.19
DLF,EQ,2021-10-28,7192680,1473356,20.48
DMART,EQ,2021-10-28,375073,114024,30.40
HAL,EQ,2021-10-28,848451,352315,41.52
HINDALCO,EQ,2021-10-28,12659503,4631836,36.59
INDHOTEL,EQ,2021-10-28,8268891,3461260,41.86
INDIGO,EQ,2021-10-28,612492,111700,18.24
LT,EQ,2021-10-28,6379424,2666024,41.79
MANAPPURAM,EQ,2021-10-28,3985530,1444587,36.25
MARUTI,EQ,2021-10-28,961511,359014,37.34
PGEL,EQ,2021-10-28,38903,20787,53.43
SBIN,EQ,2021-10-28,28140401,11285902,40.11
SUZLON,EQ,2021-10-28,22688609,13128499,57.86
TRENT,EQ,2021-10-28,495393,212054,42.81
