symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2021-10-18,92011,50393,54.77
ADANIPORTS,EQ,2021-10-18,8883845,2707893,30.48
BEL,EQ,2021-10-18,13361541,4304939,32.22
BOSCHLTD,EQ,2021-10-18,28231,10651,37.73
CUMMINSIND,EQ,2021-10-18,1187657,514079,43.29
DIXON,EQ,2021-10-18,702407,137680,19.60
DLF,EQ,2021-10-18,8330640,1818310,21.83
DMART,EQ,2021-10-18,4748382,1556195,32.77
HAL,EQ,2021-10-18,3842189,879402,22.89
HINDALCO,EQ,2021-10-18,23481789,7165093,30.51
INDHOTEL,EQ,2021-10-18,12208890,5143574,42.13
INDIGO,EQ,2021-10-18,434290,172649,39.75
LT,EQ,2021-10-18,1918546,1076006,56.08
MANAPPURAM,EQ,2021-10-18,3702353,1126292,30.42
MARUTI,EQ,2021-10-18,913963,523569,57.29
PGEL,EQ,2021-10-18,70018,48404,69.13
SBIN,EQ,2021-10-18,20084248,6957051,34.64
SUZLON,EQ,2021-10-18,66134870,31224225,47.21
TRENT,EQ,2021-10-18,571535,263306,46.07
