symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2021-10-25,335087,164241,49.01
ADANIPORTS,EQ,2021-10-25,2973109,857287,28.83
BEL,EQ,2021-10-25,4402590,1138311,25.86
BOSCHLTD,EQ,2021-10-25,27959,7888,28.21
CUMMINSIND,EQ,2021-10-25,1048967,363652,34.67
DIXON,EQ,2021-10-25,542138,178663,32.96
DLF,EQ,2021-10-25,7158126,1760043,24.59
DMART,EQ,2021-10-25,591416,258015,43.63
HAL,EQ,2021-10-25,630998,226330,35.87
HINDALCO,EQ,2021-10-25,9196105,2534137,27.56
INDHOTEL,EQ,2021-10-25,9385218,1780348,18.97
INDIGO,EQ,2021-10-25,859034,198867,23.15
LT,EQ,2021-10-25,2488386,1255677,50.46
MANAPPURAM,EQ,2021-10-25,5712106,1574021,27.56
MARUTI,EQ,2021-10-25,248058,76016,30.64
PGEL,EQ,2021-10-25,80989,32217,39.78
SBIN,EQ,2021-10-25,35619415,14744285,41.39
SUZLON,EQ,2021-10-25,20330775,11489076,56.51
TRENT,EQ,2021-10-25,772852,318784,41.25
