symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2013-04-12,483,483,472.65,475,474.1,476.35,27725,13189310.5,3113,INE117A01022
ADANIPORTS,EQ,2013-04-12,149,153.5,146.75,148.5,148.3,149.3,832927,124398546.95,10521,INE742F01042
BEL,EQ,2013-04-12,1171.1,1178.9,1152,1161.95,1152,1162.1,1423,1659328.85,179,INE263A01016
BOSCHLTD,EQ,2013-04-12,8715.45,8787.85,8675,8698.95,8675,8762.7,1359,11848199.7,331,INE323A01026
CUMMINSIND,EQ,2013-04-12,487.65,498,485,495.3,498,491.85,39781,19596439.95,4815,INE298A01020
DLF,EQ,2013-04-12,244,249.45,241.95,247.4,247,246.8,6621089,1632696841.35,65510,INE271C01023
HINDALCO,EQ,2013-04-12,89,93.25,88.9,91.6,91.65,90.1,4435867,405881809.05,29626,INE038A01020
INDHOTEL,EQ,2013-04-12,55,56.3,54.2,56.05,56.25,55.1,306366,17046817.75,6241,INE053A01029
LT,EQ,2013-04-12,1366,1382,1353.2,1359.75,1362,1379.6,823634,1125221921.5,41564,INE018A01030
MANAPPURAM,EQ,2013-04-12,19.9,19.9,19.2,19.3,19.3,19.75,1374240,26605385.85,5945,INE522D01027
MARUTI,EQ,2013-04-12,1420,1430,1402.15,1408.45,1405,1428.05,245123,347257613.85,12522,INE585B01010
PGEL,EQ,2013-04-12,81.65,85.9,81.65,84.15,85.25,85.9,1921,160172.75,44,INE457L01011
SBIN,EQ,2013-04-12,2040,2097,2020,2081.8,2081.35,2042.35,2063218,4259526660.35,110000,INE062A01012
SUZLON,EQ,2013-04-12,13.45,13.6,13.25,13.45,13.45,13.45,6290113,84321973.3,10087,INE040H01021
TRENT,EQ,2013-04-12,987.55,990.95,975,981.6,975,984.75,1668,1634967.25,232,INE849A01012
