symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2017-07-11,159263,97471,61.20
ADANIPORTS,EQ,2017-07-11,2646484,1855639,70.12
BEL,EQ,2017-07-11,5256901,3245143,61.73
BOSCHLTD,EQ,2017-07-11,9909,5487,55.37
CUMMINSIND,EQ,2017-07-11,696292,628852,90.31
DLF,EQ,2017-07-11,6557717,599308,9.14
DMART,EQ,2017-07-11,1185183,391465,33.03
HINDALCO,EQ,2017-07-11,15115931,6496118,42.98
INDHOTEL,EQ,2017-07-11,131339,72298,55.05
INDIGO,EQ,2017-07-11,392057,136961,34.93
LT,EQ,2017-07-11,1415965,872822,61.64
MANAPPURAM,EQ,2017-07-11,5594461,3013346,53.86
MARUTI,EQ,2017-07-11,423681,230854,54.49
PGEL,EQ,2017-07-11,28767,16492,57.33
SBIN,EQ,2017-07-11,12400820,4656316,37.55
SBIN,N2,2017-07-11,7,7,100.00
SBIN,N5,2017-07-11,73,73,100.00
SUZLON,EQ,2017-07-11,93019686,27601546,29.67
TRENT,EQ,2017-07-11,153694,117622,76.53
