symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2017-07-03,72206,54213,75.08
ADANIPORTS,EQ,2017-07-03,2171316,648895,29.88
BEL,EQ,2017-07-03,3301514,1765344,53.47
BOSCHLTD,EQ,2017-07-03,11973,6895,57.59
CUMMINSIND,EQ,2017-07-03,332443,167067,50.25
DLF,EQ,2017-07-03,6845071,1134892,16.58
DMART,EQ,2017-07-03,1577531,644343,40.85
HINDALCO,EQ,2017-07-03,13851222,6300800,45.49
INDHOTEL,EQ,2017-07-03,170546,92267,54.10
INDIGO,EQ,2017-07-03,1000385,385536,38.54
LT,EQ,2017-07-03,1446731,726484,50.22
MANAPPURAM,EQ,2017-07-03,6068887,2718347,44.79
MARUTI,EQ,2017-07-03,556846,220432,39.59
PGEL,EQ,2017-07-03,202870,77469,38.19
SBIN,EQ,2017-07-03,8951033,4093712,45.73
SBIN,N2,2017-07-03,41,41,100.00
SBIN,N5,2017-07-03,134,116,86.57
SBIN,N6,2017-07-03,5,5,100.00
SUZLON,EQ,2017-07-03,35641768,9382357,26.32
TRENT,EQ,2017-07-03,192041,170625,88.85
