symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2017-07-19,127225,85010,66.82
ADANIPORTS,EQ,2017-07-19,4847964,3705113,76.43
BEL,EQ,2017-07-19,1460694,936346,64.10
BOSCHLTD,EQ,2017-07-19,14152,10070,71.16
CUMMINSIND,EQ,2017-07-19,339957,157218,46.25
DLF,EQ,2017-07-19,5981333,1293781,21.63
DMART,EQ,2017-07-19,524342,180495,34.42
HINDALCO,EQ,2017-07-19,13700281,5431184,39.64
INDHOTEL,EQ,2017-07-19,192196,119727,62.29
INDIGO,EQ,2017-07-19,345965,146746,42.42
LT,EQ,2017-07-19,1827242,1188678,65.05
MANAPPURAM,EQ,2017-07-19,3391874,1763933,52.00
MARUTI,EQ,2017-07-19,223986,119098,53.17
PGEL,EQ,2017-07-19,164864,82909,50.29
SBIN,EQ,2017-07-19,9006728,4501013,49.97
SBIN,N5,2017-07-19,178,160,89.89
SUZLON,EQ,2017-07-19,23730963,8928742,37.62
TRENT,EQ,2017-07-19,73322,28960,39.50
