symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2019-09-26,1459.95,1539.65,-0.0532,0.0292,,0.5961
ADANIPORTS,2019-09-26,419.15,414.80,0.0104,0.0247,,0.4604
BEL,2019-09-26,111.00,108.95,0.0186,0.0254,,0.4776
BOSCHLTD,2019-09-26,14138.50,14082.40,0.0040,0.0275,,0.5101
CUMMINSIND,2019-09-26,591.95,592.70,-0.0013,0.0235,,0.4356
DIXON,2019-09-26,2861.30,2822.85,0.0135,0.0360,,0.6706
DLF,2019-09-26,161.75,155.75,0.0378,0.0396,,0.7546
DMART,2019-09-26,1878.80,1902.30,-0.0124,0.0314,,0.5846
HAL,2019-09-26,746.05,745.85,0.0003,0.0167,,0.3095
HINDALCO,2019-09-26,195.95,189.90,0.0314,0.0197,,0.3936
INDHOTEL,2019-09-26,154.95,154.95,0.0000,0.0338,,0.6266
INDIGO,2019-09-26,1871.00,1803.50,0.0367,0.0202,,0.4127
LT,2019-09-26,1489.85,1450.10,0.0270,0.0304,,0.5770
MANAPPURAM,2019-09-26,136.20,134.85,0.0100,0.0245,,0.4566
MARUTI,2019-09-26,6857.55,6638.60,0.0324,0.0353,,0.6706
PGEL,2019-09-26,50.50,48.80,0.0342,0.0423,,0.8005
SBIN,2019-09-26,281.85,280.25,0.0057,0.0367,,0.6801
SUZLON,2019-09-26,2.80,2.95,-0.0522,0.0489,,0.9381
TRENT,2019-09-26,509.45,517.80,-0.0163,0.0249,,0.4681
