symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2017-10-11,1359.20,1353.55,0.0042,0.0115,,0.2140
ADANIPORTS,2017-10-11,396.95,396.85,0.0003,0.0163,,0.3019
BEL,2017-10-11,165.90,165.25,0.0039,0.0165,,0.3057
BOSCHLTD,2017-10-11,21148.10,21226.60,-0.0037,0.0120,,0.2235
CUMMINSIND,2017-10-11,890.55,906.85,-0.0181,0.0143,,0.2789
DIXON,2017-10-11,2667.45,2662.75,0.0018,0.0155,,0.2866
DLF,2017-10-11,170.40,172.05,-0.0096,0.0270,,0.5025
DMART,2017-10-11,1213.10,1184.65,0.0237,0.0275,,0.5216
HINDALCO,2017-10-11,249.50,252.05,-0.0102,0.0191,,0.3573
INDHOTEL,2017-10-11,105.60,105.25,0.0033,0.0217,,0.4031
INDIGO,2017-10-11,1109.05,1116.80,-0.0070,0.0172,,0.3210
LT,2017-10-11,1133.85,1142.70,-0.0078,0.0127,,0.2388
MANAPPURAM,2017-10-11,101.35,104.60,-0.0316,0.0262,,0.5082
MARUTI,2017-10-11,7825.15,7893.70,-0.0087,0.0097,,0.1834
PGEL,2017-10-11,406.20,414.05,-0.0191,0.0344,,0.6438
SBIN,2017-10-11,251.75,256.95,-0.0204,0.0121,,0.2445
SUZLON,2017-10-11,15.50,16.25,-0.0473,0.0260,,0.5292
TRENT,2017-10-11,304.20,311.80,-0.0247,0.0237,,0.4547
