symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2017-10-17,1343.35,1352.65,-0.0069,0.0107,,0.2006
ADANIPORTS,2017-10-17,406.85,406.80,0.0001,0.0152,,0.2808
BEL,2017-10-17,170.85,171.70,-0.0050,0.0155,,0.2885
BOSCHLTD,2017-10-17,22095.20,22199.30,-0.0047,0.0135,,0.2503
CUMMINSIND,2017-10-17,893.20,898.55,-0.0060,0.0138,,0.2579
DIXON,2017-10-17,2651.15,2671.85,-0.0078,0.0161,,0.2999
DLF,2017-10-17,178.75,172.95,0.0330,0.0241,,0.4719
DMART,2017-10-17,1220.00,1232.45,-0.0102,0.0279,,0.5197
HINDALCO,2017-10-17,276.50,271.40,0.0186,0.0222,,0.4203
INDHOTEL,2017-10-17,110.05,108.00,0.0188,0.0206,,0.3917
INDIGO,2017-10-17,1109.55,1121.45,-0.0107,0.0163,,0.3057
LT,2017-10-17,1148.75,1144.70,0.0035,0.0117,,0.2178
MANAPPURAM,2017-10-17,103.45,104.30,-0.0082,0.0250,,0.4643
MARUTI,2017-10-17,7838.90,7842.00,-0.0004,0.0092,,0.1700
PGEL,2017-10-17,399.40,400.65,-0.0031,0.0309,,0.5731
SBIN,2017-10-17,251.15,252.05,-0.0036,0.0117,,0.2178
SUZLON,2017-10-17,15.50,15.45,0.0032,0.0260,,0.4814
TRENT,2017-10-17,314.00,323.40,-0.0295,0.0233,,0.4528
