symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2010-12-14,23403,4688,20.03
BEL,EQ,2010-12-14,11250,5576,49.56
BOSCHLTD,EQ,2010-12-14,2249,1236,54.96
CUMMINSIND,EQ,2010-12-14,18972,9768,51.49
DLF,EQ,2010-12-14,6419284,1684111,26.24
HINDALCO,EQ,2010-12-14,5936320,1745498,29.40
INDHOTEL,EQ,2010-12-14,558717,350855,62.80
INDHOTEL,N4,2010-12-14,47,47,100.00
LT,EQ,2010-12-14,796917,391017,49.07
MANAPPURAM,EQ,2010-12-14,1100652,596957,54.24
MARUTI,EQ,2010-12-14,112041,39487,35.24
SBIN,EQ,2010-12-14,2418179,513176,21.22
SBIN,N1,2010-12-14,140,140,100.00
SBIN,N2,2010-12-14,221,221,100.00
SUZLON,EQ,2010-12-14,9584044,1486238,15.51
TRENT,EQ,2010-12-14,49768,48064,96.58
