symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2025-06-10,207893,98928,47.59
ADANIPORTS,EQ,2025-06-10,2125187,1042981,49.08
BEL,EQ,2025-06-10,26456073,10174801,38.46
BOSCHLTD,EQ,2025-06-10,21674,10798,49.82
CUMMINSIND,EQ,2025-06-10,258372,148190,57.36
DIXON,EQ,2025-06-10,219426,104267,47.52
DLF,EQ,2025-06-10,2393636,1066414,44.55
DMART,EQ,2025-06-10,3585928,1981057,55.25
ETERNAL,EQ,2025-06-10,36662941,20024960,54.62
HAL,EQ,2025-06-10,3023426,1231337,40.73
HINDALCO,EQ,2025-06-10,5693888,3520511,61.83
INDHOTEL,EQ,2025-06-10,1695123,1038300,61.25
INDIGO,EQ,2025-06-10,1124088,736725,65.54
LT,EQ,2025-06-10,1454535,966119,66.42
MANAPPURAM,EQ,2025-06-10,28134699,10959021,38.95
MARUTI,EQ,2025-06-10,325292,202743,62.33
PAYTM,EQ,2025-06-10,1900107,486112,25.58
PGEL,EQ,2025-06-10,1239815,688336,55.52
SBIN,EQ,2025-06-10,6560513,3670247,55.94
SUZLON,EQ,2025-06-10,158113094,45696662,28.90
TRENT,EQ,2025-06-10,683305,344378,50.40
