symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2025-06-04,171316,94405,55.11
ADANIPORTS,EQ,2025-06-04,1446972,716140,49.49
BEL,EQ,2025-06-04,20648850,9207530,44.59
BOSCHLTD,EQ,2025-06-04,55704,32884,59.03
CUMMINSIND,EQ,2025-06-04,1022651,657007,64.25
DIXON,EQ,2025-06-04,551362,187078,33.93
DLF,EQ,2025-06-04,2205496,1004579,45.55
DMART,EQ,2025-06-04,196473,119862,61.01
ETERNAL,EQ,2025-06-04,70626622,36637865,51.88
HAL,EQ,2025-06-04,2172800,690201,31.77
HINDALCO,EQ,2025-06-04,3066925,1449005,47.25
INDHOTEL,EQ,2025-06-04,2807346,1881416,67.02
INDIGO,EQ,2025-06-04,932116,643173,69.00
LT,EQ,2025-06-04,1086783,693204,63.78
MANAPPURAM,EQ,2025-06-04,5643997,3297459,58.42
MARUTI,EQ,2025-06-04,205846,115135,55.93
PAYTM,EQ,2025-06-04,5664753,2688226,47.46
PGEL,EQ,2025-06-04,1345892,752942,55.94
SBIN,EQ,2025-06-04,9607927,5777557,60.13
SUZLON,EQ,2025-06-04,125734824,53208600,42.32
TRENT,EQ,2025-06-04,748937,432401,57.74
