symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2025-06-18,165662,77466,46.76
ADANIPORTS,EQ,2025-06-18,1732093,836238,48.28
BEL,EQ,2025-06-18,18879759,10178467,53.91
BOSCHLTD,EQ,2025-06-18,15987,6090,38.09
CUMMINSIND,EQ,2025-06-18,402785,276162,68.56
DIXON,EQ,2025-06-18,273242,93509,34.22
DLF,EQ,2025-06-18,4708094,1388749,29.50
DMART,EQ,2025-06-18,1806132,375809,20.81
ETERNAL,EQ,2025-06-18,17297196,8771894,50.71
HAL,EQ,2025-06-18,1044099,348004,33.33
HINDALCO,EQ,2025-06-18,3412544,1888789,55.35
INDHOTEL,EQ,2025-06-18,1782302,874897,49.09
INDIGO,EQ,2025-06-18,603006,352781,58.50
LT,EQ,2025-06-18,743311,394465,53.07
MANAPPURAM,EQ,2025-06-18,9484830,5011710,52.84
MARUTI,EQ,2025-06-18,467738,277122,59.25
PAYTM,EQ,2025-06-18,6023646,1405060,23.33
PGEL,EQ,2025-06-18,872858,507463,58.14
SBIN,EQ,2025-06-18,5710169,2843182,49.79
SUZLON,EQ,2025-06-18,49246678,15420245,31.31
TRENT,EQ,2025-06-18,864129,346125,40.05
