symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2017-10-13,1358.95,1361.85,1342,1345.5,1342.1,1362,38538,51972947.3,2663,INE117A01022
ADANIPORTS,EQ,2017-10-13,406.5,409.5,400.45,408.2,407.65,403.7,3245961,1310104395.25,44246,INE742F01042
BEL,EQ,2017-10-13,169.95,172.4,168.6,171,170.9,169.35,2611287,446136645,24795,INE263A01024
BOSCHLTD,EQ,2017-10-13,21122,21700,21122,21571.6,21699.9,21158.95,7313,156551100.35,3722,INE323A01026
CUMMINSIND,EQ,2017-10-13,910,923.9,901,906.7,904,898.2,379474,347342343.8,14402,INE298A01020
DIXON,EQ,2017-10-13,2746,2787,2720.1,2734.05,2733,2742.7,49186,135663556.8,3462,INE935N01012
DLF,EQ,2017-10-13,174,175.35,171.8,172.95,172.4,172.85,4538752,787181416.7,25273,INE271C01023
DMART,EQ,2017-10-13,1285,1288.65,1220,1229.9,1234.65,1268.65,2507878,3133083920.8,89810,INE192R01011
HINDALCO,EQ,2017-10-13,264.7,267.65,261.5,266.6,266.8,264.45,12276907,3250742048.5,68878,INE038A01020
INDHOTEL,EQ,2017-10-13,105.2,106,104.45,105.25,105.55,104.3,823600,86508494.5,4151,INE053A01029
INDIGO,EQ,2017-10-13,1130,1146,1121.15,1128.05,1130,1134.3,275519,313025520.15,20441,INE646L01027
LT,EQ,2017-10-13,1143.65,1150,1136.15,1138.65,1138,1143.65,1762307,2012191966.6,57023,INE018A01030
MANAPPURAM,EQ,2017-10-13,102.4,106.9,102.4,104.65,104.7,102.2,9534590,1006003930,36197,INE522D01027
MARUTI,EQ,2017-10-13,7900,7940,7860.05,7874.15,7872,7904.25,328108,2587212307.2,38728,INE585B01010
PGEL,EQ,2017-10-13,409.65,417.95,397.1,399.7,399,404.9,70377,28661995.95,1287,INE457L01011
SBIN,EQ,2017-10-13,251.1,255.35,250.2,252.1,252.1,251.2,15697555,3975405262.35,115906,INE062A01020
SUZLON,EQ,2017-10-13,15.85,15.85,15.5,15.55,15.6,15.8,18075582,282937104.4,9551,INE040H01021
TRENT,EQ,2017-10-13,310,319,307.25,315.3,317.4,308.65,160434,50167879.45,3529,INE849A01020
