symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2015-07-02,58389,24599,42.13
ADANIPORTS,EQ,2015-07-02,8669541,7232864,83.43
BEL,EQ,2015-07-02,95886,25509,26.60
BOSCHLTD,EQ,2015-07-02,46739,12405,26.54
CUMMINSIND,EQ,2015-07-02,191933,118138,61.55
DLF,EQ,2015-07-02,4358746,632792,14.52
HINDALCO,EQ,2015-07-02,4764056,2066581,43.38
INDHOTEL,D1,2015-07-02,7781,6651,85.48
INDHOTEL,EQ,2015-07-02,551894,274765,49.79
LT,EQ,2015-07-02,890505,364300,40.91
MANAPPURAM,EQ,2015-07-02,545231,370933,68.03
MARUTI,EQ,2015-07-02,322025,150384,46.70
PGEL,EQ,2015-07-02,66027,55112,83.47
SBIN,EQ,2015-07-02,8741783,2653914,30.36
SBIN,N1,2015-07-02,100,100,100.00
SBIN,N3,2015-07-02,29,29,100.00
SBIN,N5,2015-07-02,98,97,98.98
SUZLON,EQ,2015-07-02,21970549,6470594,29.45
TRENT,EQ,2015-07-02,6387,4775,74.76
