symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2018-10-25,24711,8629,34.92
ADANIPORTS,EQ,2018-10-25,4584103,1527694,33.33
BEL,EQ,2018-10-25,9113303,4262533,46.77
BOSCHLTD,EQ,2018-10-25,13227,3618,27.35
CUMMINSIND,EQ,2018-10-25,833126,715845,85.92
DIXON,EQ,2018-10-25,8403,3934,46.82
DLF,EQ,2018-10-25,4732368,250280,5.29
DMART,EQ,2018-10-25,698215,202053,28.94
HAL,EQ,2018-10-25,6696,4286,64.01
HINDALCO,EQ,2018-10-25,7334578,2260826,30.82
INDHOTEL,EQ,2018-10-25,1027461,834339,81.20
INDIGO,EQ,2018-10-25,4411095,435263,9.87
LT,EQ,2018-10-25,3063065,1726153,56.35
MANAPPURAM,EQ,2018-10-25,16405918,5783622,35.25
MARUTI,EQ,2018-10-25,2101936,621554,29.57
PGEL,EQ,2018-10-25,231102,94178,40.75
SBIN,EQ,2018-10-25,33066232,16087553,48.65
SBIN,N2,2018-10-25,66,66,100.00
SBIN,N5,2018-10-25,317,317,100.00
SBIN,N6,2018-10-25,3,3,100.00
SUZLON,EQ,2018-10-25,37665575,12612115,33.48
TRENT,EQ,2018-10-25,23657,11268,47.63
