symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2018-04-02,29977,14607,48.73
ADANIPORTS,EQ,2018-04-02,2978988,1002282,33.65
BEL,EQ,2018-04-02,2511600,1021108,40.66
BOSCHLTD,EQ,2018-04-02,45197,16097,35.62
CUMMINSIND,EQ,2018-04-02,247079,78677,31.84
DIXON,EQ,2018-04-02,25255,13861,54.88
DLF,EQ,2018-04-02,7539616,2207832,29.28
DMART,EQ,2018-04-02,1129225,445517,39.45
HAL,EQ,2018-04-02,176365,77328,43.85
HINDALCO,EQ,2018-04-02,8156843,3455771,42.37
INDHOTEL,EQ,2018-04-02,873862,622120,71.19
INDIGO,EQ,2018-04-02,524691,193835,36.94
LT,EQ,2018-04-02,1302024,643794,49.45
MANAPPURAM,EQ,2018-04-02,2490419,841747,33.80
MARUTI,EQ,2018-04-02,552649,255418,46.22
PGEL,EQ,2018-04-02,381601,68518,17.96
SBIN,EQ,2018-04-02,14993188,2746163,18.32
SBIN,N2,2018-04-02,73,73,100.00
SBIN,N5,2018-04-02,431,374,86.77
SUZLON,EQ,2018-04-02,20807986,6183519,29.72
TRENT,EQ,2018-04-02,81436,60638,74.46
