symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2018-04-13,50332,27861,55.35
ADANIPORTS,EQ,2018-04-13,6485732,1619577,24.97
BEL,EQ,2018-04-13,4725557,2037864,43.12
BOSCHLTD,EQ,2018-04-13,20592,10354,50.28
CUMMINSIND,EQ,2018-04-13,382922,253170,66.12
DIXON,EQ,2018-04-13,20057,10972,54.70
DLF,EQ,2018-04-13,5489580,543527,9.90
DMART,EQ,2018-04-13,428624,129901,30.31
HAL,EQ,2018-04-13,144882,45628,31.49
HINDALCO,EQ,2018-04-13,16774668,6225127,37.11
INDHOTEL,EQ,2018-04-13,2309093,1381448,59.83
INDIGO,EQ,2018-04-13,714195,355004,49.71
LT,EQ,2018-04-13,1320241,569135,43.11
MANAPPURAM,EQ,2018-04-13,2617036,575281,21.98
MARUTI,EQ,2018-04-13,366224,133488,36.45
PGEL,EQ,2018-04-13,44844,28201,62.89
SBIN,EQ,2018-04-13,25654020,9468922,36.91
SBIN,N2,2018-04-13,71,50,70.42
SBIN,N5,2018-04-13,472,452,95.76
SBIN,N6,2018-04-13,33,18,54.55
SUZLON,EQ,2018-04-13,16799838,5211106,31.02
TRENT,EQ,2018-04-13,76654,37361,48.74
