symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2021-02-17,93001,42427,45.62
ADANIPORTS,EQ,2021-02-17,34868085,6455210,18.51
BEL,EQ,2021-02-17,15410572,3821358,24.80
BOSCHLTD,EQ,2021-02-17,46935,7061,15.04
CUMMINSIND,EQ,2021-02-17,1332822,237571,17.82
DIXON,EQ,2021-02-17,60064,26635,44.34
DLF,EQ,2021-02-17,12470386,2179528,17.48
DMART,EQ,2021-02-17,918192,222393,24.22
HAL,EQ,2021-02-17,747160,300938,40.28
HINDALCO,EQ,2021-02-17,18221106,5246348,28.79
INDHOTEL,EQ,2021-02-17,2049549,1034912,50.49
INDIGO,EQ,2021-02-17,1192359,269138,22.57
LT,EQ,2021-02-17,2340184,909165,38.85
MANAPPURAM,EQ,2021-02-17,3328577,979056,29.41
MARUTI,EQ,2021-02-17,1023548,383157,37.43
SBIN,EQ,2021-02-17,74161370,13131429,17.71
SBIN,N5,2021-02-17,760,651,85.66
SBIN,N6,2021-02-17,17,16,94.12
SUZLON,EQ,2021-02-17,51360152,28433626,55.36
TRENT,EQ,2021-02-17,1348015,458568,34.02
