symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2021-02-15,139523,52739,37.80
ADANIPORTS,EQ,2021-02-15,15146033,2272380,15.00
BEL,EQ,2021-02-15,7807418,2803293,35.91
BOSCHLTD,EQ,2021-02-15,63995,16808,26.26
CUMMINSIND,EQ,2021-02-15,716808,239535,33.42
DIXON,EQ,2021-02-15,85958,29014,33.75
DLF,EQ,2021-02-15,23007953,4266734,18.54
DMART,EQ,2021-02-15,868075,291097,33.53
HAL,EQ,2021-02-15,732155,342939,46.84
HINDALCO,EQ,2021-02-15,8041775,1114725,13.86
INDHOTEL,EQ,2021-02-15,4509551,2007353,44.51
INDIGO,EQ,2021-02-15,525619,69644,13.25
LT,EQ,2021-02-15,1917477,805294,42.00
MANAPPURAM,EQ,2021-02-15,6526522,1267707,19.42
MARUTI,EQ,2021-02-15,470093,78160,16.63
SBIN,EQ,2021-02-15,56608937,14664959,25.91
SBIN,N5,2021-02-15,656,604,92.07
SBIN,N6,2021-02-15,2,1,50.00
SUZLON,EQ,2021-02-15,26743822,15508849,57.99
TRENT,EQ,2021-02-15,718300,530524,73.86
