symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2021-02-03,321671,167337,52.02
ADANIPORTS,EQ,2021-02-03,7462289,2114489,28.34
BEL,EQ,2021-02-03,21146786,6426359,30.39
BOSCHLTD,EQ,2021-02-03,54280,9843,18.13
CUMMINSIND,EQ,2021-02-03,1420512,191278,13.47
DIXON,EQ,2021-02-03,166073,89603,53.95
DLF,EQ,2021-02-03,24568816,4276032,17.40
DMART,EQ,2021-02-03,575810,215444,37.42
HAL,EQ,2021-02-03,925935,269422,29.10
HINDALCO,EQ,2021-02-03,15670948,5342711,34.09
INDHOTEL,EQ,2021-02-03,1664618,705722,42.40
INDIGO,EQ,2021-02-03,729638,94742,12.98
LT,EQ,2021-02-03,6197782,2606705,42.06
MANAPPURAM,EQ,2021-02-03,6071041,2709125,44.62
MARUTI,EQ,2021-02-03,1491567,350427,23.49
PGEL,EQ,2021-02-03,166539,76472,45.92
SBIN,EQ,2021-02-03,66420168,13550924,20.40
SBIN,N5,2021-02-03,1044,997,95.50
SUZLON,EQ,2021-02-03,30268330,14422771,47.65
TRENT,EQ,2021-02-03,642063,340387,53.01
