symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2015-06-19,41109,16632,40.46
ADANIPORTS,EQ,2015-06-19,3438440,2334929,67.91
BEL,EQ,2015-06-19,119556,29131,24.37
BOSCHLTD,EQ,2015-06-19,31099,16139,51.90
CUMMINSIND,EQ,2015-06-19,106315,85941,80.84
DLF,EQ,2015-06-19,4884998,926343,18.96
HINDALCO,EQ,2015-06-19,7892805,3649181,46.23
INDHOTEL,D1,2015-06-19,17995,15877,88.23
INDHOTEL,EQ,2015-06-19,519142,330596,63.68
LT,EQ,2015-06-19,1417488,746047,52.63
MANAPPURAM,EQ,2015-06-19,1304812,824068,63.16
MANAPPURAM,NG,2015-06-19,10,10,100.00
MARUTI,EQ,2015-06-19,309290,93057,30.09
PGEL,EQ,2015-06-19,19457,17346,89.15
SBIN,EQ,2015-06-19,12216399,5205883,42.61
SBIN,N1,2015-06-19,1,1,100.00
SBIN,N2,2015-06-19,3,3,100.00
SBIN,N3,2015-06-19,57,57,100.00
SBIN,N5,2015-06-19,39,39,100.00
SUZLON,EQ,2015-06-19,30444245,14281440,46.91
TRENT,EQ,2015-06-19,4676,2388,51.07
