symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2016-04-28,1265,1294.9,1256,1273.35,1260.5,1273.55,56616,72131840.05,5989,INE117A01022
ADANIPORTS,EQ,2016-04-28,241.7,241.7,234.35,235.45,236.2,241.25,5899252,1396147535.85,63705,INE742F01042
BEL,EQ,2016-04-28,1218,1232.5,1178.1,1183.7,1190,1212.6,488864,588971454.05,16023,INE263A01016
BOSCHLTD,EQ,2016-04-28,20150,20330,19847.2,19948.9,19999.7,20227.4,13957,280308012.95,6422,INE323A01026
CUMMINSIND,EQ,2016-04-28,892.9,900.8,855.8,868.75,870,888.55,162437,142793362.25,4072,INE298A01020
DLF,EQ,2016-04-28,123.8,128.85,122.1,125.5,125.95,123.3,18810331,2376517667.65,69430,INE271C01023
HINDALCO,EQ,2016-04-28,101.8,102.45,96.5,96.9,96.8,101.75,19093454,1885220702.7,87064,INE038A01020
INDHOTEL,EQ,2016-04-28,105,105.95,104.8,105.55,105.7,105.05,216358,22755009.5,2926,INE053A01029
INDIGO,EQ,2016-04-28,1051,1069,1051,1063.9,1068,1047.7,793589,841825175.05,21676,INE646L01027
LT,EQ,2016-04-28,1277,1282.9,1253.4,1259.55,1266,1276.45,1859980,2356499629.15,82340,INE018A01030
MANAPPURAM,EQ,2016-04-28,40.3,40.8,39.25,39.5,39.75,40.55,3155777,126260459.55,10458,INE522D01027
MARUTI,EQ,2016-04-28,3819,3854,3735.1,3747.95,3749,3859.4,1821236,6918974060.3,115721,INE585B01010
PGEL,EQ,2016-04-28,121.65,124.6,120.25,121.6,121.5,122.45,2907,354547,108,INE457L01011
SBIN,EQ,2016-04-28,196.75,198.2,191.2,192.05,192.1,196.15,24555479,4776038582.1,185568,INE062A01020
SUZLON,EQ,2016-04-28,14.65,15.1,14.1,14.2,14.25,14.35,39975980,581244848.4,20936,INE040H01021
TRENT,EQ,2016-04-28,1645,1689.9,1626,1663.5,1680,1644.9,1863,3093190.85,323,INE849A01012
