symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2017-05-10,1549.8,1620,1531.3,1601.95,1618,1532.35,776039,1232455855.05,37144,INE117A01022
ADANIPORTS,EQ,2017-05-10,346.1,353,346.1,351.9,350.8,347.5,3207734,1126472846.75,36628,INE742F01042
BEL,EQ,2017-05-10,180.4,185,180.4,183.95,184.05,181.25,2469417,454127887.9,22210,INE263A01024
BOSCHLTD,EQ,2017-05-10,23499,23574.05,23125.25,23214,23200,23336.5,8245,192243685.05,3208,INE323A01026
CUMMINSIND,EQ,2017-05-10,1076,1076,1058,1063,1059,1065.85,121605,129695480.9,7217,INE298A01020
DLF,EQ,2017-05-10,200.9,201.1,196.25,199.4,199.05,199.5,7080125,1409168917.7,32166,INE271C01023
DMART,EQ,2017-05-10,781.9,795,780,790.85,789,780.05,1251054,985979580.95,22605,INE192R01011
HINDALCO,EQ,2017-05-10,187,188.55,185.45,187.1,187.25,186.4,9459887,1768900135.1,56648,INE038A01020
INDHOTEL,EQ,2017-05-10,131,133.5,130.4,132.5,132.2,130.1,469506,62084476.85,4751,INE053A01029
INDIGO,EQ,2017-05-10,1130,1139,1102.1,1123.9,1119,1140.25,1199062,1343251698.7,41306,INE646L01027
LT,EQ,2017-05-10,1754.7,1765,1731.1,1739.25,1741.55,1744.65,1340085,2343781125.55,36603,INE018A01030
MANAPPURAM,EQ,2017-05-10,95.75,97.9,94.05,96.95,96.85,95.35,4686986,451742081.4,23403,INE522D01027
MARUTI,EQ,2017-05-10,6645,6754,6635.9,6737.75,6746.8,6629.3,295859,1983892893.1,34189,INE585B01010
PGEL,EQ,2017-05-10,180.2,183.5,178.05,180.3,180,181.3,4935,895218.85,154,INE457L01011
SBIN,EQ,2017-05-10,297,298.15,293,294.45,294.85,296.5,8699405,2570749676.45,54706,INE062A01020
SUZLON,EQ,2017-05-10,20.85,21.55,20.8,21.2,21.2,20.7,56149138,1192593400.1,48039,INE040H01021
TRENT,EQ,2017-05-10,258,258,252.6,254.15,254.15,255.2,40115,10200626.65,796,INE849A01020
