symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2014-03-04,720,743.8,719,732.2,732.2,719.65,443200,324716367.4,22473,INE117A01022
ADANIPORTS,EQ,2014-03-04,172.3,176.8,171.1,175.45,175,171.65,2792682,486032443.35,34960,INE742F01042
BEL,EQ,2014-03-04,921.05,940,918,923.35,929.9,926.2,38102,35182861.45,578,INE263A01016
BOSCHLTD,EQ,2014-03-04,9289.95,9290,9180,9236.8,9242,9266.8,3993,36902160,1186,INE323A01026
CUMMINSIND,EQ,2014-03-04,490.1,500.9,490.1,493.7,492.9,490.05,275215,136640797.75,8059,INE298A01020
DLF,EQ,2014-03-04,137.3,140.8,136.3,139.85,140.7,139.15,5128310,708840552.4,35116,INE271C01023
HINDALCO,EQ,2014-03-04,105.4,114.25,105.4,113.6,114.15,105.6,16427565,1822545199.2,95060,INE038A01020
INDHOTEL,EQ,2014-03-04,69.5,72.95,68,72,71.9,68.65,1562334,112416347.65,18996,INE053A01029
LT,EQ,2014-03-04,1093,1121.1,1089.5,1116.7,1116.85,1097.55,1747782,1935204497.65,66241,INE018A01030
MANAPPURAM,EQ,2014-03-04,22.75,23,22.5,22.6,22.7,22.4,864984,19648645,2806,INE522D01027
MARUTI,EQ,2014-03-04,1577,1603,1550,1597.4,1600.05,1582.2,797764,1260530035.15,36271,INE585B01010
PGEL,EQ,2014-03-04,175.8,180,170,175.55,170,175.15,24374,4357574.7,80,INE457L01011
SBIN,EQ,2014-03-04,1518,1554.85,1515,1550.35,1551.25,1518.35,1724946,2647332448.45,62685,INE062A01012
SUZLON,EQ,2014-03-04,10,10.55,10,10.3,10.3,10,4682072,47970241.65,4775,INE040H01021
TRENT,EQ,2014-03-04,1018,1019,995.25,997.4,997.8,995.6,6961,7005443.1,713,INE849A01012
