symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2019-01-15,107130,51571,48.14
ADANIPORTS,EQ,2019-01-15,1965520,727502,37.01
BEL,EQ,2019-01-15,7347889,4278969,58.23
BOSCHLTD,EQ,2019-01-15,8369,3147,37.60
CUMMINSIND,EQ,2019-01-15,1144967,541506,47.29
DIXON,EQ,2019-01-15,44591,10175,22.82
DLF,EQ,2019-01-15,4060162,351244,8.65
DMART,EQ,2019-01-15,1829490,463190,25.32
HAL,EQ,2019-01-15,6055,3567,58.91
HINDALCO,EQ,2019-01-15,7173758,3570945,49.78
INDHOTEL,EQ,2019-01-15,846547,701363,82.85
INDIGO,EQ,2019-01-15,836824,127476,15.23
LT,EQ,2019-01-15,3079248,1922628,62.44
MANAPPURAM,EQ,2019-01-15,1874259,596668,31.83
MARUTI,EQ,2019-01-15,491196,133373,27.15
PGEL,EQ,2019-01-15,148764,96566,64.91
SBIN,EQ,2019-01-15,9444374,3065833,32.46
SBIN,N5,2019-01-15,186,156,83.87
SBIN,N6,2019-01-15,15,8,53.33
SUZLON,EQ,2019-01-15,14019108,2924745,20.86
TRENT,EQ,2019-01-15,25160,12961,51.51
