symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2023-12-19,4838.95,4888.40,-0.0102,0.0183,0.0182,0.3477
ADANIPORTS,2023-12-19,1074.00,1094.30,-0.0187,0.0261,0.0261,0.4986
BEL,2023-12-19,173.05,172.70,0.0020,0.0182,0.0181,0.3458
BOSCHLTD,2023-12-19,21889.10,21971.00,-0.0037,0.0135,0.0135,0.2579
CUMMINSIND,2023-12-19,1976.65,1960.85,0.0080,0.0157,0.0156,0.2980
DIXON,2023-12-19,6366.25,6271.55,0.0150,0.0226,0.0226,0.4318
DLF,2023-12-19,698.05,697.10,0.0014,0.0191,0.0190,0.3630
DMART,2023-12-19,4021.35,4010.10,0.0028,0.0151,0.0151,0.2885
HAL,2023-12-19,2787.45,2813.25,-0.0092,0.0192,0.0192,0.3668
HINDALCO,2023-12-19,564.85,566.40,-0.0027,0.0195,0.0194,0.3706
INDHOTEL,2023-12-19,444.55,448.90,-0.0097,0.0176,0.0176,0.3362
INDIGO,2023-12-19,2984.65,2975.55,0.0031,0.0176,0.0176,0.3362
LT,2023-12-19,3498.95,3491.60,0.0021,0.0134,0.0133,0.2541
MANAPPURAM,2023-12-19,172.75,171.30,0.0084,0.0246,0.0246,0.4700
MARUTI,2023-12-19,10233.65,10319.65,-0.0084,0.0125,0.0125,0.2388
PAYTM,2023-12-19,622.70,615.80,0.0111,0.0301,0.0300,0.5731
PGEL,2023-12-19,2418.95,2383.15,0.0149,0.0266,0.0265,0.5063
SBIN,2023-12-19,655.40,648.55,0.0105,0.0146,0.0146,0.2789
SUZLON,2023-12-19,37.50,37.85,-0.0093,0.0366,0.0365,0.6973
TRENT,2023-12-19,3000.80,2971.45,0.0098,0.0181,0.0181,0.3458
