symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2023-12-18,4888.40,4835.10,0.0110,0.0183,0.0183,0.3496
ADANIPORTS,2023-12-18,1094.30,1078.55,0.0145,0.0262,0.0261,0.4986
BEL,2023-12-18,172.70,169.05,0.0214,0.0182,0.0182,0.3477
BOSCHLTD,2023-12-18,21971.00,21708.30,0.0120,0.0135,0.0135,0.2579
CUMMINSIND,2023-12-18,1960.85,1926.50,0.0177,0.0157,0.0157,0.2999
DIXON,2023-12-18,6271.55,6316.85,-0.0072,0.0226,0.0226,0.4318
DLF,2023-12-18,697.10,705.30,-0.0117,0.0191,0.0191,0.3649
DMART,2023-12-18,4010.10,4045.60,-0.0088,0.0152,0.0151,0.2885
HAL,2023-12-18,2813.25,2761.80,0.0185,0.0192,0.0192,0.3668
HINDALCO,2023-12-18,566.40,557.25,0.0163,0.0195,0.0195,0.3725
INDHOTEL,2023-12-18,448.90,439.65,0.0208,0.0176,0.0176,0.3362
INDIGO,2023-12-18,2975.55,2914.40,0.0208,0.0176,0.0176,0.3362
LT,2023-12-18,3491.60,3488.00,0.0010,0.0134,0.0134,0.2560
MANAPPURAM,2023-12-18,171.30,172.45,-0.0067,0.0247,0.0246,0.4700
MARUTI,2023-12-18,10319.65,10286.40,0.0032,0.0126,0.0125,0.2388
PAYTM,2023-12-18,615.80,606.10,0.0159,0.0301,0.0301,0.5751
PGEL,2023-12-18,2383.15,2431.30,-0.0200,0.0266,0.0266,0.5082
SBIN,2023-12-18,648.55,648.25,0.0005,0.0146,0.0146,0.2789
SUZLON,2023-12-18,37.85,38.55,-0.0183,0.0367,0.0366,0.6992
TRENT,2023-12-18,2971.45,2989.75,-0.0061,0.0182,0.0181,0.3458
