symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2020-07-17,101310,46799,46.19
ADANIPORTS,EQ,2020-07-17,3264266,1290345,39.53
BEL,EQ,2020-07-17,10158409,2160248,21.27
BOSCHLTD,EQ,2020-07-17,109427,17374,15.88
CUMMINSIND,EQ,2020-07-17,992062,334709,33.74
DIXON,EQ,2020-07-17,24569,12756,51.92
DLF,EQ,2020-07-17,7461988,1233809,16.53
DMART,EQ,2020-07-17,3878450,2205915,56.88
HAL,EQ,2020-07-17,1557084,139595,8.97
HINDALCO,EQ,2020-07-17,14372019,3691136,25.68
INDHOTEL,EQ,2020-07-17,3550352,1575581,44.38
INDIGO,EQ,2020-07-17,1447828,292600,20.21
LT,EQ,2020-07-17,2040652,653772,32.04
MANAPPURAM,EQ,2020-07-17,11353890,4006297,35.29
MARUTI,EQ,2020-07-17,810164,117796,14.54
PGEL,EQ,2020-07-17,17143,7515,43.84
SBIN,EQ,2020-07-17,47035751,7773003,16.53
SBIN,N2,2020-07-17,127,123,96.85
SBIN,N5,2020-07-17,998,797,79.86
SBIN,N6,2020-07-17,1,1,100.00
SUZLON,EQ,2020-07-17,9391843,4652827,49.54
TRENT,EQ,2020-07-17,220560,135141,61.27
