symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2020-07-07,298468,72312,24.23
ADANIPORTS,EQ,2020-07-07,4348443,1362284,31.33
BEL,EQ,2020-07-07,31027568,10701107,34.49
BOSCHLTD,EQ,2020-07-07,248803,43914,17.65
CUMMINSIND,EQ,2020-07-07,2965461,782110,26.37
DIXON,EQ,2020-07-07,26594,16349,61.48
DLF,EQ,2020-07-07,7492628,724068,9.66
DMART,EQ,2020-07-07,412871,246654,59.74
HAL,EQ,2020-07-07,3294009,243382,7.39
HINDALCO,EQ,2020-07-07,13160147,3841863,29.19
INDHOTEL,EQ,2020-07-07,9616459,3073204,31.96
INDIGO,EQ,2020-07-07,970260,180641,18.62
LT,EQ,2020-07-07,4051823,1286342,31.75
MANAPPURAM,EQ,2020-07-07,8020247,1393224,17.37
MARUTI,EQ,2020-07-07,1799721,476086,26.45
PGEL,EQ,2020-07-07,25375,16571,65.30
SBIN,EQ,2020-07-07,55124984,7395581,13.42
SBIN,N2,2020-07-07,622,591,95.02
SBIN,N5,2020-07-07,2364,2234,94.50
SBIN,N6,2020-07-07,16,16,100.00
SUZLON,EQ,2020-07-07,3455685,3392792,98.18
TRENT,EQ,2020-07-07,331425,255411,77.06
