symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2020-07-14,53845,20740,38.52
ADANIPORTS,EQ,2020-07-14,3146962,1419401,45.10
BEL,EQ,2020-07-14,19174007,4652155,24.26
BOSCHLTD,EQ,2020-07-14,64206,9587,14.93
CUMMINSIND,EQ,2020-07-14,1150765,267192,23.22
DIXON,EQ,2020-07-14,60660,25059,41.31
DLF,EQ,2020-07-14,13082474,2504603,19.14
DMART,EQ,2020-07-14,841386,447878,53.23
HAL,EQ,2020-07-14,398611,86414,21.68
HINDALCO,EQ,2020-07-14,16396527,4282346,26.12
INDHOTEL,EQ,2020-07-14,1431749,618955,43.23
INDIGO,EQ,2020-07-14,3298790,650904,19.73
LT,EQ,2020-07-14,3646381,1344229,36.86
MANAPPURAM,EQ,2020-07-14,3999765,494541,12.36
MARUTI,EQ,2020-07-14,1602939,526489,32.85
PGEL,EQ,2020-07-14,22110,17719,80.14
SBIN,EQ,2020-07-14,62243325,11999553,19.28
SBIN,N2,2020-07-14,68,68,100.00
SBIN,N5,2020-07-14,1023,982,95.99
SUZLON,EQ,2020-07-14,5321067,3950052,74.23
TRENT,EQ,2020-07-14,1047616,886198,84.59
