symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2021-02-05,1495.30,1517.95,-0.0150,0.0215,0.0215,0.4108
ADANIPORTS,2021-02-05,566.95,568.40,-0.0026,0.0247,0.0246,0.4700
BEL,2021-02-05,140.20,140.95,-0.0053,0.0279,0.0278,0.5311
BOSCHLTD,2021-02-05,16176.25,16358.10,-0.0112,0.0250,0.0250,0.4776
CUMMINSIND,2021-02-05,787.00,784.55,0.0031,0.0228,0.0227,0.4337
DIXON,2021-02-05,16309.50,16082.30,0.0140,0.0290,0.0290,0.5540
DLF,2021-02-05,305.30,304.75,0.0018,0.0333,0.0332,0.6343
DMART,2021-02-05,2945.90,2959.95,-0.0048,0.0229,0.0228,0.4356
HAL,2021-02-05,1013.35,976.35,0.0372,0.0280,0.0281,0.5368
HINDALCO,2021-02-05,262.05,261.85,0.0008,0.0315,0.0314,0.5999
INDHOTEL,2021-02-05,119.30,119.95,-0.0054,0.0277,0.0276,0.5273
INDIGO,2021-02-05,1680.85,1672.30,0.0051,0.0281,0.0280,0.5349
LT,2021-02-05,1516.50,1529.80,-0.0087,0.0220,0.0220,0.4203
MANAPPURAM,2021-02-05,176.90,181.45,-0.0254,0.0337,0.0337,0.6438
MARUTI,2021-02-05,7494.15,7640.00,-0.0193,0.0243,0.0243,0.4643
PGEL,2021-02-05,221.75,211.50,0.0473,0.0411,0.0411,0.7852
SBIN,2021-02-05,393.10,355.10,0.1017,0.0280,0.0288,0.5502
SUZLON,2021-02-05,6.55,7.00,-0.0664,0.0424,0.0426,0.8139
TRENT,2021-02-05,688.40,669.65,0.0276,0.0286,0.0286,0.5464
