symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2021-02-10,1444.95,1458.95,-0.0096,0.0215,0.0214,0.4088
ADANIPORTS,2021-02-10,576.85,581.95,-0.0088,0.0246,0.0245,0.4681
BEL,2021-02-10,139.85,137.95,0.0137,0.0277,0.0277,0.5292
BOSCHLTD,2021-02-10,16284.55,16323.75,-0.0024,0.0250,0.0249,0.4757
CUMMINSIND,2021-02-10,795.25,774.10,0.0270,0.0226,0.0227,0.4337
DIXON,2021-02-10,18733.00,17736.00,0.0547,0.0292,0.0293,0.5598
DLF,2021-02-10,311.40,307.00,0.0142,0.0332,0.0331,0.6324
DMART,2021-02-10,2967.60,2924.90,0.0145,0.0228,0.0228,0.4356
HAL,2021-02-10,1009.50,1015.95,-0.0064,0.0280,0.0279,0.5330
HINDALCO,2021-02-10,279.40,278.05,0.0048,0.0316,0.0315,0.6018
INDHOTEL,2021-02-10,126.85,124.35,0.0199,0.0276,0.0276,0.5273
INDIGO,2021-02-10,1623.65,1662.05,-0.0234,0.0279,0.0279,0.5330
LT,2021-02-10,1552.85,1566.45,-0.0087,0.0219,0.0219,0.4184
MANAPPURAM,2021-02-10,173.60,172.45,0.0066,0.0335,0.0334,0.6381
MARUTI,2021-02-10,7621.75,7627.05,-0.0007,0.0242,0.0241,0.4604
PGEL,2021-02-10,256.10,243.90,0.0488,0.0412,0.0412,0.7871
SBIN,2021-02-10,392.25,394.80,-0.0065,0.0287,0.0286,0.5464
SUZLON,2021-02-10,6.10,6.25,-0.0243,0.0425,0.0424,0.8101
TRENT,2021-02-10,690.75,678.30,0.0182,0.0285,0.0285,0.5445
