symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2021-02-19,1521.75,1533.15,-0.0075,0.0213,0.0213,0.4069
ADANIPORTS,2021-02-19,653.45,664.05,-0.0161,0.0246,0.0245,0.4681
BEL,2021-02-19,135.40,141.55,-0.0444,0.0276,0.0277,0.5292
BOSCHLTD,2021-02-19,15581.20,15820.70,-0.0153,0.0247,0.0247,0.4719
CUMMINSIND,2021-02-19,769.60,774.25,-0.0060,0.0227,0.0226,0.4318
DIXON,2021-02-19,19492.00,19957.30,-0.0236,0.0294,0.0293,0.5598
DLF,2021-02-19,300.60,306.25,-0.0186,0.0327,0.0326,0.6228
DMART,2021-02-19,3101.40,3128.55,-0.0087,0.0228,0.0227,0.4337
HAL,2021-02-19,1061.30,1053.15,0.0077,0.0277,0.0276,0.5273
HINDALCO,2021-02-19,308.00,309.90,-0.0061,0.0314,0.0314,0.5999
INDHOTEL,2021-02-19,123.80,125.80,-0.0160,0.0274,0.0273,0.5216
INDIGO,2021-02-19,1565.75,1592.35,-0.0168,0.0276,0.0275,0.5254
LT,2021-02-19,1508.75,1524.65,-0.0105,0.0216,0.0216,0.4127
MANAPPURAM,2021-02-19,172.20,176.55,-0.0249,0.0330,0.0329,0.6286
MARUTI,2021-02-19,7323.25,7497.50,-0.0235,0.0239,0.0239,0.4566
PGEL,2021-02-19,264.75,265.10,-0.0013,0.0410,0.0409,0.7814
SBIN,2021-02-19,399.55,415.20,-0.0384,0.0283,0.0284,0.5426
SUZLON,2021-02-19,5.20,5.25,-0.0096,0.0423,0.0422,0.8062
TRENT,2021-02-19,793.95,779.00,0.0190,0.0285,0.0285,0.5445
