symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2016-12-29,19096,14505,75.96
ADANIPORTS,EQ,2016-12-29,4400374,2554650,58.06
BEL,EQ,2016-12-29,465786,298133,64.01
BOSCHLTD,EQ,2016-12-29,14150,6116,43.22
CUMMINSIND,EQ,2016-12-29,110494,51438,46.55
DLF,EQ,2016-12-29,8044656,1724987,21.44
HINDALCO,EQ,2016-12-29,7714023,2535150,32.86
INDHOTEL,EQ,2016-12-29,564957,147924,26.18
INDIGO,EQ,2016-12-29,78862,58597,74.30
LT,EQ,2016-12-29,1340418,689887,51.47
MANAPPURAM,EQ,2016-12-29,4537594,1825933,40.24
MARUTI,EQ,2016-12-29,655325,311207,47.49
PGEL,EQ,2016-12-29,4837,3798,78.52
SBIN,EQ,2016-12-29,10658616,4540842,42.60
SBIN,N2,2016-12-29,10,10,100.00
SBIN,N5,2016-12-29,48,48,100.00
SUZLON,EQ,2016-12-29,5597158,3293432,58.84
TRENT,EQ,2016-12-29,64169,34580,53.89
