symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2018-12-28,1313.30,1309.00,0.0033,0.0159,,0.2942
ADANIPORTS,2018-12-28,387.40,384.00,0.0088,0.0234,,0.4356
BEL,2018-12-28,87.90,86.15,0.0201,0.0262,,0.4948
BOSCHLTD,2018-12-28,19629.75,19409.15,0.0113,0.0159,,0.2999
CUMMINSIND,2018-12-28,859.65,833.35,0.0311,0.0229,,0.4490
DIXON,2018-12-28,2062.10,2079.50,-0.0084,0.0172,,0.3210
DLF,2018-12-28,177.95,175.65,0.0130,0.0302,,0.5636
DMART,2018-12-28,1654.95,1570.15,0.0526,0.0228,,0.4891
HAL,2018-12-28,790.60,788.50,0.0027,0.0187,,0.3458
HINDALCO,2018-12-28,223.50,220.60,0.0131,0.0201,,0.3764
INDHOTEL,2018-12-28,148.45,147.60,0.0057,0.0183,,0.3401
INDIGO,2018-12-28,1178.50,1163.80,0.0126,0.0235,,0.4394
LT,2018-12-28,1439.40,1425.05,0.0100,0.0136,,0.2560
MANAPPURAM,2018-12-28,92.35,89.95,0.0263,0.0232,,0.4471
MARUTI,2018-12-28,7505.55,7499.95,0.0007,0.0185,,0.3420
PGEL,2018-12-28,105.75,104.80,0.0090,0.0478,,0.8865
SBIN,2018-12-28,294.80,292.15,0.0090,0.0158,,0.2961
SUZLON,2018-12-28,5.45,5.45,0.0000,0.0238,,0.4413
TRENT,2018-12-28,361.40,345.55,0.0448,0.0150,,0.3477
