symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2018-12-03,1389.20,1408.70,-0.0139,0.0164,,0.3114
ADANIPORTS,2018-12-03,375.65,365.65,0.0270,0.0217,,0.4222
BEL,2018-12-03,85.20,83.25,0.0232,0.0294,,0.5560
BOSCHLTD,2018-12-03,19204.00,18973.25,0.0121,0.0183,,0.3439
CUMMINSIND,2018-12-03,808.85,807.00,0.0023,0.0231,,0.4280
DIXON,2018-12-03,2051.20,2038.05,0.0064,0.0155,,0.2885
DLF,2018-12-03,180.45,178.10,0.0131,0.0280,,0.5216
DMART,2018-12-03,1477.45,1492.50,-0.0101,0.0247,,0.4604
HAL,2018-12-03,785.10,790.30,-0.0066,0.0297,,0.5502
HINDALCO,2018-12-03,233.05,226.20,0.0298,0.0254,,0.4910
INDHOTEL,2018-12-03,141.95,144.25,-0.0161,0.0177,,0.3362
INDIGO,2018-12-03,982.80,1038.25,-0.0549,0.0271,,0.5636
LT,2018-12-03,1427.50,1432.50,-0.0035,0.0132,,0.2445
MANAPPURAM,2018-12-03,85.15,86.30,-0.0134,0.0223,,0.4184
MARUTI,2018-12-03,7779.95,7661.60,0.0153,0.0186,,0.3515
PGEL,2018-12-03,104.30,105.50,-0.0114,0.0440,,0.8177
SBIN,2018-12-03,286.80,284.65,0.0075,0.0201,,0.3745
SUZLON,2018-12-03,5.55,5.15,0.0748,0.0312,,0.6763
TRENT,2018-12-03,328.55,335.05,-0.0196,0.0151,,0.2942
