symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2018-12-27,1309.00,1295.30,0.0105,0.0162,,0.3038
ADANIPORTS,2018-12-27,384.00,376.55,0.0196,0.0236,,0.4471
BEL,2018-12-27,86.15,88.70,-0.0292,0.0260,,0.5006
BOSCHLTD,2018-12-27,19409.15,19526.55,-0.0060,0.0163,,0.3038
CUMMINSIND,2018-12-27,833.35,802.70,0.0375,0.0216,,0.4375
DIXON,2018-12-27,2079.50,2059.20,0.0098,0.0176,,0.3286
DLF,2018-12-27,175.65,177.60,-0.0110,0.0310,,0.5770
DMART,2018-12-27,1570.15,1554.85,0.0098,0.0234,,0.4356
HAL,2018-12-27,788.50,781.60,0.0088,0.0192,,0.3573
HINDALCO,2018-12-27,220.60,218.60,0.0091,0.0206,,0.3840
INDHOTEL,2018-12-27,147.60,147.60,0.0000,0.0189,,0.3496
INDIGO,2018-12-27,1163.80,1156.25,0.0065,0.0242,,0.4490
LT,2018-12-27,1425.05,1422.65,0.0017,0.0140,,0.2598
MANAPPURAM,2018-12-27,89.95,90.90,-0.0105,0.0238,,0.4432
MARUTI,2018-12-27,7499.95,7569.10,-0.0092,0.0189,,0.3534
PGEL,2018-12-27,104.80,105.10,-0.0029,0.0493,,0.9132
SBIN,2018-12-27,292.15,294.15,-0.0068,0.0162,,0.3019
SUZLON,2018-12-27,5.45,5.45,0.0000,0.0245,,0.4547
TRENT,2018-12-27,345.55,345.55,0.0000,0.0155,,0.2866
