symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2020-05-29,739.85,741.00,753.90,739.00,744.00,744.25,746.24,214976,1604.23,13936,134362,62.50
ADANIPORTS,EQ,2020-05-29,331.80,330.00,330.00,322.05,327.00,323.80,324.02,12299544,39853.58,73080,8624540,70.12
BEL,EQ,2020-05-29,69.65,69.00,70.45,68.00,68.95,69.20,69.24,13383246,9266.36,53031,5924782,44.27
BOSCHLTD,EQ,2020-05-29,9872.10,9762.00,9800.00,9472.00,9772.00,9721.15,9685.29,211975,20530.39,28767,117236,55.31
CUMMINSIND,EQ,2020-05-29,359.70,355.00,382.15,351.00,376.15,376.35,370.78,2468840,9153.90,29572,1263852,51.19
DIXON,EQ,2020-05-29,4633.00,4602.25,4955.00,4602.25,4948.95,4875.80,4788.60,159636,7644.32,17945,104222,65.29
DLF,EQ,2020-05-29,144.05,140.00,152.85,140.00,149.60,150.65,147.25,15478799,22791.98,97074,3038152,19.63
DMART,EQ,2020-05-29,2308.45,2330.00,2358.00,2229.00,2300.00,2269.35,2278.82,3799435,86582.41,176493,2892391,76.13
HAL,EQ,2020-05-29,555.55,555.35,560.75,548.00,553.95,556.15,554.97,44173,245.15,3141,16467,37.28
HINDALCO,EQ,2020-05-29,138.40,135.95,141.15,134.60,138.45,138.85,137.46,19390844,26654.99,87292,7002134,36.11
INDHOTEL,EQ,2020-05-29,73.65,74.60,76.00,72.65,75.60,75.60,74.64,2185790,1631.52,10978,966645,44.22
INDIGO,EQ,2020-05-29,977.70,941.00,978.00,941.00,966.70,965.50,965.53,2054186,19833.82,52120,552296,26.89
LT,EQ,2020-05-29,905.50,893.20,937.50,891.00,930.00,932.25,920.49,10166680,93583.30,222010,3582205,35.23
MANAPPURAM,EQ,2020-05-29,120.15,119.00,127.45,118.05,125.20,125.20,124.95,15379330,19215.99,65703,4601337,29.92
MARUTI,EQ,2020-05-29,5468.35,5375.00,5666.75,5375.00,5581.10,5610.80,5532.37,3386741,187367.18,199610,1402622,41.42
PGEL,EQ,2020-05-29,33.50,33.60,35.00,32.80,34.45,34.15,34.42,10820,3.72,171,5198,48.04
SBIN,EQ,2020-05-29,158.20,156.10,161.90,155.20,161.30,161.30,159.32,58368035,92993.73,291350,14595507,25.01
SBIN,N2,2020-05-29,11052.00,11949.00,11949.00,11053.00,11150.02,11161.94,11141.63,149,16.60,29,142,95.30
SBIN,N5,2020-05-29,11389.76,11720.00,11720.00,11392.00,11410.02,11411.78,11410.29,414,47.24,71,362,87.44
SBIN,N6,2020-05-29,11150.00,12809.90,12809.90,11100.00,11250.00,11250.00,11366.24,12,1.36,10,10,83.33
SUZLON,EQ,2020-05-29,2.80,2.85,2.85,2.75,2.85,2.80,2.82,9583012,269.94,28880,5082419,53.04
TRENT,EQ,2020-05-29,462.75,460.00,471.00,456.10,470.05,468.85,465.57,115784,539.05,5012,54520,47.09
