symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2013-01-09,80109,21706,27.10
ADANIPORTS,EQ,2013-01-09,804170,382279,47.54
BEL,EQ,2013-01-09,20529,16181,78.82
BOSCHLTD,EQ,2013-01-09,2438,1751,71.82
CUMMINSIND,EQ,2013-01-09,79200,59882,75.61
DLF,EQ,2013-01-09,3921152,966807,24.66
HINDALCO,EQ,2013-01-09,7741914,3182018,41.10
INDHOTEL,EQ,2013-01-09,1043684,513328,49.18
LT,EQ,2013-01-09,2436193,1286217,52.80
MANAPPURAM,EQ,2013-01-09,6735236,2779162,41.26
MARUTI,EQ,2013-01-09,671715,324592,48.32
PGEL,EQ,2013-01-09,87149,53586,61.49
SBIN,EQ,2013-01-09,2247411,910036,40.49
SBIN,N1,2013-01-09,3,3,100.00
SBIN,N2,2013-01-09,2,2,100.00
SBIN,N3,2013-01-09,10,10,100.00
SBIN,N5,2013-01-09,114,103,90.35
SUZLON,EQ,2013-01-09,90105950,22147402,24.58
TRENT,EQ,2013-01-09,3980,2608,65.53
