symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2013-01-23,34032,8994,26.43
ADANIPORTS,EQ,2013-01-23,633457,312197,49.28
BEL,EQ,2013-01-23,28124,17569,62.47
BOSCHLTD,EQ,2013-01-23,1394,963,69.08
CUMMINSIND,EQ,2013-01-23,200723,191124,95.22
DLF,EQ,2013-01-23,7479517,1976195,26.42
HINDALCO,EQ,2013-01-23,7443568,3059298,41.10
INDHOTEL,EQ,2013-01-23,701873,255779,36.44
LT,EQ,2013-01-23,974207,505080,51.85
MANAPPURAM,EQ,2013-01-23,1740512,1037012,59.58
MARUTI,EQ,2013-01-23,841493,610161,72.51
PGEL,EQ,2013-01-23,39304,3884,9.88
SBIN,EQ,2013-01-23,1504275,387943,25.79
SBIN,N1,2013-01-23,108,74,68.52
SBIN,N2,2013-01-23,15,15,100.00
SBIN,N3,2013-01-23,86,81,94.19
SBIN,N4,2013-01-23,10,10,100.00
SBIN,N5,2013-01-23,252,252,100.00
SUZLON,EQ,2013-01-23,25654191,4012385,15.64
TRENT,EQ,2013-01-23,8001,5160,64.49
