symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2023-10-10,4099.70,4119.90,4205.85,4088.05,4184.00,4192.70,4168.16,244817,10204.37,38289,139364,56.93
ADANIPORTS,EQ,2023-10-10,790.05,800.55,823.70,800.55,818.00,819.50,815.04,7591327,61872.03,120651,1827974,24.08
BEL,EQ,2023-10-10,135.75,137.40,141.00,136.50,139.95,139.95,139.67,15593722,21780.09,74610,5695944,36.53
BOSCHLTD,EQ,2023-10-10,19256.65,19289.85,19772.70,19205.15,19710.00,19717.75,19541.95,26329,5145.20,7204,13747,52.21
CUMMINSIND,EQ,2023-10-10,1699.25,1697.55,1713.00,1692.50,1711.00,1707.10,1702.02,415182,7066.48,21412,263531,63.47
DIXON,EQ,2023-10-10,5104.65,5119.00,5197.00,5119.00,5172.00,5170.45,5167.11,309458,15990.03,31040,152723,49.35
DLF,EQ,2023-10-10,540.85,544.45,564.75,543.05,561.00,561.75,557.93,11366176,63415.68,149439,4381628,38.55
DMART,EQ,2023-10-10,3798.60,3809.95,3829.85,3775.55,3791.10,3793.80,3793.54,284836,10805.36,33946,189873,66.66
HAL,EQ,2023-10-10,1920.85,1940.00,1967.65,1935.55,1957.85,1959.45,1955.69,1658275,32430.77,87898,612150,36.91
HINDALCO,EQ,2023-10-10,469.80,473.00,484.80,467.00,481.00,480.65,474.96,7863825,37350.25,82067,4275667,54.37
INDHOTEL,EQ,2023-10-10,415.50,418.40,419.25,415.45,416.80,416.35,417.13,1022044,4263.26,23092,567767,55.55
INDIGO,EQ,2023-10-10,2473.50,2490.90,2515.00,2473.25,2510.00,2510.30,2498.22,395079,9869.92,27962,214463,54.28
LT,EQ,2023-10-10,3074.70,3073.85,3099.00,3072.15,3075.00,3076.00,3086.11,1551789,47889.89,122031,1166374,75.16
MANAPPURAM,EQ,2023-10-10,139.95,141.60,145.00,140.65,144.25,144.60,143.52,6099985,8754.86,34602,3446336,56.50
MARUTI,EQ,2023-10-10,10244.80,10290.00,10417.00,10270.10,10349.95,10375.00,10375.13,348342,36140.92,45964,189762,54.48
PAYTM,EQ,2023-10-10,905.20,909.95,955.00,909.95,946.55,949.70,938.22,4540273,42597.55,125011,1830405,40.31
PGEL,EQ,2023-10-10,1875.75,1888.70,1921.00,1875.00,1888.10,1891.70,1899.88,105493,2004.24,23767,52439,49.71
SBIN,EQ,2023-10-10,585.10,587.00,595.00,585.75,591.20,591.65,590.68,10373508,61274.07,250192,3731487,35.97
SUZLON,BE,2023-10-10,27.65,26.50,27.40,26.30,26.45,26.35,26.47,80186599,21226.92,130364,-,-
TRENT,EQ,2023-10-10,2079.05,2089.75,2089.75,2047.10,2050.00,2050.80,2058.99,351329,7233.81,22272,216834,61.72
