symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2018-03-09,157434,135017,85.76
ADANIPORTS,EQ,2018-03-09,5352078,1854479,34.65
BEL,EQ,2018-03-09,3078047,1589542,51.64
BOSCHLTD,EQ,2018-03-09,7157,3547,49.56
CUMMINSIND,EQ,2018-03-09,85237,36993,43.40
DIXON,EQ,2018-03-09,23168,17959,77.52
DLF,EQ,2018-03-09,5137684,504023,9.81
DMART,EQ,2018-03-09,805817,212964,26.43
HINDALCO,EQ,2018-03-09,13433660,5434065,40.45
INDHOTEL,EQ,2018-03-09,1407221,1062855,75.53
INDIGO,EQ,2018-03-09,366280,120640,32.94
LT,EQ,2018-03-09,2508919,1887199,75.22
MANAPPURAM,EQ,2018-03-09,2257009,928217,41.13
MARUTI,EQ,2018-03-09,323450,128267,39.66
PGEL,EQ,2018-03-09,50105,23405,46.71
SBIN,EQ,2018-03-09,21536191,4942046,22.95
SBIN,N2,2018-03-09,3,3,100.00
SBIN,N5,2018-03-09,737,737,100.00
SBIN,N6,2018-03-09,20,10,50.00
SUZLON,EQ,2018-03-09,25719036,8550149,33.24
TRENT,EQ,2018-03-09,427035,55793,13.07
