symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2018-03-13,38286,24863,64.94
ADANIPORTS,EQ,2018-03-13,2175696,640444,29.44
BEL,EQ,2018-03-13,4155454,2326945,56.00
BOSCHLTD,EQ,2018-03-13,8229,4272,51.91
CUMMINSIND,EQ,2018-03-13,257696,179560,69.68
DIXON,EQ,2018-03-13,38333,18385,47.96
DLF,EQ,2018-03-13,6433609,466349,7.25
DMART,EQ,2018-03-13,529862,169016,31.90
HINDALCO,EQ,2018-03-13,9990633,3335674,33.39
INDHOTEL,EQ,2018-03-13,1397514,1040788,74.47
INDIGO,EQ,2018-03-13,1562665,531250,34.00
LT,EQ,2018-03-13,1915199,1173670,61.28
MANAPPURAM,EQ,2018-03-13,3986023,1759012,44.13
MARUTI,EQ,2018-03-13,521943,219674,42.09
PGEL,EQ,2018-03-13,542754,244932,45.13
SBIN,EQ,2018-03-13,37647221,9051093,24.04
SBIN,N2,2018-03-13,20,20,100.00
SBIN,N5,2018-03-13,112,112,100.00
SUZLON,EQ,2018-03-13,30407378,7343509,24.15
TRENT,EQ,2018-03-13,312939,148101,47.33
