symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2025-12-31,5138.50,5150.00,5207.50,5141.50,5167.50,5170.00,5169.28,106827,5522.18,9778,67883,63.54
ADANIPORTS,EQ,2025-12-31,1461.20,1468.50,1475.00,1461.30,1469.70,1469.80,1469.29,707055,10388.70,27709,300883,42.55
BEL,EQ,2025-12-31,393.30,395.90,401.30,395.70,399.20,399.60,398.92,9409818,37537.91,95112,4456502,47.36
BOSCHLTD,EQ,2025-12-31,35525.00,35700.00,36310.00,35700.00,36095.00,36040.00,36014.92,13573,4888.31,6603,5741,42.30
CUMMINSIND,EQ,2025-12-31,4389.90,4365.00,4459.90,4365.00,4427.20,4434.40,4436.72,288657,12806.90,51430,174099,60.31
DIXON,EQ,2025-12-31,11767.00,11856.00,12239.00,11755.00,12061.00,12102.00,12044.05,954154,114918.82,119085,357807,37.50
DLF,EQ,2025-12-31,680.65,680.65,692.55,680.10,689.00,687.40,686.95,1781196,12235.84,25498,960532,53.93
DMART,EQ,2025-12-31,3753.50,3753.50,3800.00,3742.20,3776.00,3782.20,3780.12,638024,24118.04,38836,408247,63.99
ETERNAL,EQ,2025-12-31,277.10,276.00,280.35,275.50,278.05,278.05,277.95,21964083,61048.97,172236,12827321,58.40
HAL,EQ,2025-12-31,4325.50,4326.00,4400.00,4326.00,4386.00,4388.70,4383.20,512109,22446.76,31585,227639,44.45
HINDALCO,EQ,2025-12-31,884.15,886.40,890.00,879.45,886.00,886.70,886.20,3539118,31363.78,73629,1934223,54.65
INDHOTEL,EQ,2025-12-31,729.55,733.00,740.95,731.70,737.45,738.85,737.92,2264023,16706.65,34559,1344031,59.36
INDIGO,EQ,2025-12-31,5018.00,5000.00,5064.50,4976.50,5060.00,5059.50,5029.14,908946,45712.13,63373,487610,53.65
LENSKART,EQ,2025-12-31,460.80,459.00,461.60,448.00,449.70,450.70,454.13,1225538,5565.56,24842,506357,41.32
LT,EQ,2025-12-31,4052.00,4058.00,4094.50,4048.00,4083.00,4083.50,4075.90,1160164,47287.16,88267,764219,65.87
MANAPPURAM,EQ,2025-12-31,309.55,309.55,312.75,305.15,308.95,308.55,308.22,2344174,7225.19,43250,726648,31.00
MARUTI,EQ,2025-12-31,16647.00,16581.00,16776.00,16581.00,16688.00,16697.00,16682.77,314427,52455.14,65813,195953,62.32
PAYTM,EQ,2025-12-31,1294.60,1302.00,1314.80,1294.30,1297.00,1298.90,1302.26,1213575,15803.94,33062,522354,43.04
PGEL,EQ,2025-12-31,562.05,560.15,582.45,560.15,576.55,575.30,575.08,2081910,11972.65,47023,730103,35.07
SBIN,EQ,2025-12-31,973.45,975.25,985.65,973.50,982.40,982.20,982.00,5807630,57030.86,109225,3834684,66.03
SUZLON,EQ,2025-12-31,52.00,52.00,53.16,51.91,52.70,52.67,52.70,38744091,20419.13,62210,17877620,46.14
TRENT,EQ,2025-12-31,4207.70,4225.00,4288.10,4212.00,4276.00,4279.00,4266.67,426359,18191.32,46756,206165,48.35
