symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2025-12-08,5173.50,5171.50,5194.00,5049.00,5051.00,5057.50,5100.99,130551,6659.40,25444,69173,52.99
ADANIPORTS,EQ,2025-12-08,1509.40,1509.40,1510.90,1472.60,1480.30,1480.50,1487.37,1070689,15925.13,49838,534508,49.92
BEL,EQ,2025-12-08,406.90,406.45,406.45,385.00,386.90,386.40,391.96,25593778,100316.87,295492,13027482,50.90
BOSCHLTD,EQ,2025-12-08,36920.00,37000.00,37080.00,36395.00,36555.00,36595.00,36642.49,17000,6229.22,7744,10462,61.54
CUMMINSIND,EQ,2025-12-08,4468.90,4471.00,4535.00,4439.30,4461.10,4467.00,4481.02,451510,20232.25,43994,275749,61.07
DIXON,EQ,2025-12-08,13749.00,13801.00,13988.00,13450.00,13539.00,13563.00,13726.97,291274,39983.10,59054,110918,38.08
DLF,EQ,2025-12-08,719.75,719.75,720.05,685.05,686.40,687.45,694.04,3505750,24331.36,70372,1774364,50.61
DMART,EQ,2025-12-08,3952.10,3950.00,3955.20,3826.60,3866.90,3867.60,3871.00,268207,10382.28,32360,149842,55.87
ETERNAL,EQ,2025-12-08,292.40,290.90,297.40,284.15,285.05,285.25,289.05,85127961,246059.66,214347,62031509,72.87
HAL,EQ,2025-12-08,4443.00,4443.00,4448.00,4270.50,4280.00,4287.10,4341.94,1757606,76314.20,130981,951541,54.14
HINDALCO,EQ,2025-12-08,823.25,825.80,833.50,817.25,819.50,819.45,824.70,4354685,35913.06,85351,2237701,51.39
INDHOTEL,EQ,2025-12-08,730.90,726.00,735.95,714.25,718.55,718.10,725.39,2518371,18267.97,63321,1505332,59.77
INDIGO,EQ,2025-12-08,5370.50,5110.00,5202.50,4842.50,4907.50,4923.50,5007.50,15824857,792430.41,797855,7173200,45.33
LENSKART,EQ,2025-12-08,417.20,412.10,414.30,403.20,406.70,407.90,408.48,2797687,11427.89,44768,860340,30.75
LT,EQ,2025-12-08,4038.20,4047.00,4047.90,3976.90,3999.50,3996.70,4000.97,1127841,45124.60,85324,575007,50.98
MANAPPURAM,EQ,2025-12-08,279.70,279.70,279.70,269.70,272.20,271.75,273.04,2635929,7197.02,39176,1132118,42.95
MARUTI,EQ,2025-12-08,16282.00,16200.00,16256.00,16094.00,16178.00,16187.00,16178.36,220513,35675.38,45874,129651,58.80
PAYTM,EQ,2025-12-08,1344.60,1337.00,1348.50,1303.10,1321.00,1321.00,1328.33,2092443,27794.57,67932,850772,40.66
PGEL,EQ,2025-12-08,553.90,546.00,554.75,521.50,529.80,529.60,536.46,4622542,24798.09,78956,1136205,24.58
SBIN,EQ,2025-12-08,971.50,970.85,972.50,951.70,955.40,956.40,957.71,15386438,147357.62,201129,9560791,62.14
SUZLON,EQ,2025-12-08,51.74,52.01,53.00,51.57,51.69,51.78,52.28,97482417,50964.82,181385,35112602,36.02
TRENT,EQ,2025-12-08,4183.10,4183.10,4202.00,4075.10,4080.00,4090.50,4120.20,1028704,42384.64,70570,670811,65.21
