symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2022-07-22,2696.35,2772.70,-0.0279,0.0217,0.0217,0.4146
ADANIPORTS,2022-07-22,754.25,754.25,0.0000,0.0236,0.0235,0.4490
BEL,2022-07-22,266.80,268.70,-0.0071,0.0227,0.0226,0.4318
BOSCHLTD,2022-07-22,16828.35,16375.65,0.0273,0.0205,0.0205,0.3917
CUMMINSIND,2022-07-22,1199.65,1220.95,-0.0176,0.0190,0.0190,0.3630
DIXON,2022-07-22,3856.60,3948.30,-0.0235,0.0267,0.0267,0.5101
DLF,2022-07-22,360.15,360.60,-0.0012,0.0275,0.0274,0.5235
DMART,2022-07-22,3963.35,4035.30,-0.0180,0.0217,0.0217,0.4146
HAL,2022-07-22,1868.95,1847.80,0.0114,0.0225,0.0224,0.4280
HINDALCO,2022-07-22,381.25,375.90,0.0141,0.0276,0.0276,0.5273
INDHOTEL,2022-07-22,252.65,251.75,0.0036,0.0259,0.0258,0.4929
INDIGO,2022-07-22,1815.45,1826.00,-0.0058,0.0257,0.0256,0.4891
LT,2022-07-22,1767.75,1765.15,0.0015,0.0178,0.0177,0.3382
MANAPPURAM,2022-07-22,94.55,95.10,-0.0058,0.0271,0.0270,0.5158
MARUTI,2022-07-22,8830.30,8797.10,0.0038,0.0195,0.0194,0.3706
PAYTM,2022-07-22,743.05,745.00,-0.0026,0.0293,0.0292,0.5579
PGEL,2022-07-22,928.50,932.55,-0.0044,0.0381,0.0380,0.7260
SBIN,2022-07-22,513.70,512.05,0.0032,0.0199,0.0198,0.3783
SUZLON,2022-07-22,6.65,6.65,0.0000,0.0369,0.0368,0.7031
TRENT,2022-07-22,1243.70,1220.55,0.0188,0.0235,0.0235,0.4490
