symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2022-07-29,2736.05,2722.10,0.0051,0.0216,0.0215,0.4108
ADANIPORTS,2022-07-29,763.70,764.50,-0.0010,0.0233,0.0233,0.4451
BEL,2022-07-29,275.20,272.35,0.0104,0.0225,0.0224,0.4280
BOSCHLTD,2022-07-29,17115.90,16571.50,0.0323,0.0204,0.0205,0.3917
CUMMINSIND,2022-07-29,1226.75,1208.65,0.0149,0.0189,0.0189,0.3611
DIXON,2022-07-29,3699.85,3578.50,0.0333,0.0266,0.0267,0.5101
DLF,2022-07-29,385.95,382.00,0.0103,0.0273,0.0273,0.5216
DMART,2022-07-29,4243.80,4147.80,0.0229,0.0218,0.0218,0.4165
HAL,2022-07-29,2025.00,2024.75,0.0001,0.0226,0.0225,0.4299
HINDALCO,2022-07-29,415.05,392.45,0.0560,0.0274,0.0276,0.5273
INDHOTEL,2022-07-29,262.85,263.15,-0.0011,0.0257,0.0256,0.4891
INDIGO,2022-07-29,1867.95,1843.00,0.0134,0.0255,0.0255,0.4872
LT,2022-07-29,1808.05,1801.25,0.0038,0.0177,0.0177,0.3382
MANAPPURAM,2022-07-29,98.35,97.25,0.0112,0.0270,0.0270,0.5158
MARUTI,2022-07-29,8773.55,8721.05,0.0060,0.0194,0.0193,0.3687
PAYTM,2022-07-29,702.85,715.70,-0.0181,0.0295,0.0295,0.5636
PGEL,2022-07-29,938.45,914.75,0.0256,0.0377,0.0376,0.7183
SBIN,2022-07-29,528.35,532.45,-0.0077,0.0198,0.0197,0.3764
SUZLON,2022-07-29,6.60,6.10,0.0788,0.0366,0.0369,0.7050
TRENT,2022-07-29,1268.60,1258.80,0.0078,0.0233,0.0233,0.4451
