symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2024-11-04,331535,131311,39.61
ADANIPORTS,EQ,2024-11-04,1700308,631334,37.13
BEL,EQ,2024-11-04,15157659,5975929,39.43
BOSCHLTD,EQ,2024-11-04,29676,15566,52.45
CUMMINSIND,EQ,2024-11-04,599036,300536,50.17
DIXON,EQ,2024-11-04,730929,160240,21.92
DLF,EQ,2024-11-04,3511025,1408374,40.11
DMART,EQ,2024-11-04,391414,277831,70.98
HAL,EQ,2024-11-04,1013884,421668,41.59
HINDALCO,EQ,2024-11-04,5245661,2728835,52.02
INDHOTEL,EQ,2024-11-04,3848485,2151539,55.91
INDIGO,EQ,2024-11-04,1120004,586719,52.39
LT,EQ,2024-11-04,1724189,997916,57.88
MANAPPURAM,EQ,2024-11-04,11027524,3935214,35.69
MARUTI,EQ,2024-11-04,444462,202117,45.47
PAYTM,EQ,2024-11-04,4920251,1425807,28.98
PGEL,EQ,2024-11-04,1093391,571053,52.23
SBIN,EQ,2024-11-04,14498161,5053368,34.86
SUZLON,EQ,2024-11-04,55381082,24967986,45.08
TRENT,EQ,2024-11-04,681708,402498,59.04
