symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2024-11-21,337186,144632,42.89
ADANIPORTS,EQ,2024-11-21,46926687,17056419,36.35
BEL,EQ,2024-11-21,14858108,4806118,32.35
BOSCHLTD,EQ,2024-11-21,13115,4515,34.43
CUMMINSIND,EQ,2024-11-21,509750,263551,51.70
DIXON,EQ,2024-11-21,617940,116004,18.77
DLF,EQ,2024-11-21,4250528,1236955,29.10
DMART,EQ,2024-11-21,934131,643910,68.93
HAL,EQ,2024-11-21,2061517,848690,41.17
HINDALCO,EQ,2024-11-21,7910597,4010189,50.69
INDHOTEL,EQ,2024-11-21,14956651,4998346,33.42
INDIGO,EQ,2024-11-21,701807,402447,57.34
LT,EQ,2024-11-21,1510581,748315,49.54
MANAPPURAM,EQ,2024-11-21,13873197,6450644,46.50
MARUTI,EQ,2024-11-21,540201,315288,58.36
PAYTM,EQ,2024-11-21,14018817,2653753,18.93
PGEL,EQ,2024-11-21,1077981,411364,38.16
SBIN,EQ,2024-11-21,29486577,13737681,46.59
SUZLON,EQ,2024-11-21,131579845,57904394,44.01
TRENT,EQ,2024-11-21,1511541,995447,65.86
