symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2024-11-18,327357,162429,49.62
ADANIPORTS,EQ,2024-11-18,1445637,622360,43.05
BEL,EQ,2024-11-18,13000137,4545149,34.96
BOSCHLTD,EQ,2024-11-18,19760,4300,21.76
CUMMINSIND,EQ,2024-11-18,897540,575677,64.14
DIXON,EQ,2024-11-18,372272,113632,30.52
DLF,EQ,2024-11-18,2762739,978822,35.43
DMART,EQ,2024-11-18,656068,478576,72.95
HAL,EQ,2024-11-18,1939714,513731,26.48
HINDALCO,EQ,2024-11-18,13618683,4143055,30.42
INDHOTEL,EQ,2024-11-18,4613449,2330439,50.51
INDIGO,EQ,2024-11-18,754253,442625,58.68
LT,EQ,2024-11-18,1233217,786814,63.80
MANAPPURAM,EQ,2024-11-18,9120516,3228299,35.40
MARUTI,EQ,2024-11-18,333440,174408,52.31
PAYTM,EQ,2024-11-18,7590159,1336525,17.61
PGEL,EQ,2024-11-18,754086,328014,43.50
SBIN,EQ,2024-11-18,9322451,3084329,33.08
SUZLON,EQ,2024-11-18,119110598,52517856,44.09
TRENT,EQ,2024-11-18,828906,459197,55.40
