symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2024-11-29,191937,91683,47.77
ADANIPORTS,EQ,2024-11-29,9412850,3059577,32.50
BEL,EQ,2024-11-29,23241947,11192715,48.16
BOSCHLTD,EQ,2024-11-29,34200,18560,54.27
CUMMINSIND,EQ,2024-11-29,431448,251187,58.22
DIXON,EQ,2024-11-29,428255,126127,29.45
DLF,EQ,2024-11-29,2517628,1065273,42.31
DMART,EQ,2024-11-29,913178,646620,70.81
HAL,EQ,2024-11-29,967791,329912,34.09
HINDALCO,EQ,2024-11-29,3412007,1938466,56.81
INDHOTEL,EQ,2024-11-29,5379139,2934041,54.54
INDIGO,EQ,2024-11-29,873325,563400,64.51
LT,EQ,2024-11-29,2094305,1173010,56.01
MANAPPURAM,EQ,2024-11-29,3356222,1020192,30.40
MARUTI,EQ,2024-11-29,338207,178374,52.74
PAYTM,EQ,2024-11-29,9897640,2519291,25.45
PGEL,EQ,2024-11-29,1982091,944461,47.65
SBIN,EQ,2024-11-29,10822949,4844086,44.76
SUZLON,EQ,2024-11-29,54815057,32513552,59.32
TRENT,EQ,2024-11-29,720647,486463,67.50
