symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2024-11-26,456499,214115,46.90
ADANIPORTS,EQ,2024-11-26,5802555,1465549,25.26
BEL,EQ,2024-11-26,27347402,10230825,37.41
BOSCHLTD,EQ,2024-11-26,19667,6621,33.67
CUMMINSIND,EQ,2024-11-26,337367,175632,52.06
DIXON,EQ,2024-11-26,314847,112083,35.60
DLF,EQ,2024-11-26,1954044,807718,41.34
DMART,EQ,2024-11-26,444828,260410,58.54
HAL,EQ,2024-11-26,1967056,765086,38.89
HINDALCO,EQ,2024-11-26,3604133,1365692,37.89
INDHOTEL,EQ,2024-11-26,3528333,1884543,53.41
INDIGO,EQ,2024-11-26,751363,435738,57.99
LT,EQ,2024-11-26,1141534,611066,53.53
MANAPPURAM,EQ,2024-11-26,6273828,2395699,38.19
MARUTI,EQ,2024-11-26,406586,237748,58.47
PAYTM,EQ,2024-11-26,9123404,1325688,14.53
PGEL,EQ,2024-11-26,434659,198671,45.71
SBIN,EQ,2024-11-26,8893744,3491598,39.26
SUZLON,EQ,2024-11-26,35463228,17414622,49.11
TRENT,EQ,2024-11-26,476650,247677,51.96
