symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2020-10-23,45456,19225,42.29
ADANIPORTS,EQ,2020-10-23,6357073,1082234,17.02
BEL,EQ,2020-10-23,5887712,2248031,38.18
BOSCHLTD,EQ,2020-10-23,50389,10026,19.90
CUMMINSIND,EQ,2020-10-23,567079,101954,17.98
DIXON,EQ,2020-10-23,65338,24744,37.87
DLF,EQ,2020-10-23,8487199,688611,8.11
DMART,EQ,2020-10-23,546621,111933,20.48
HAL,EQ,2020-10-23,300417,108567,36.14
HINDALCO,EQ,2020-10-23,9733886,2111542,21.69
INDHOTEL,EQ,2020-10-23,2473809,1744578,70.52
INDIGO,EQ,2020-10-23,764529,98283,12.86
LT,EQ,2020-10-23,5102393,1756607,34.43
MANAPPURAM,EQ,2020-10-23,3504649,377704,10.78
MARUTI,EQ,2020-10-23,1758999,397760,22.61
SBIN,EQ,2020-10-23,32708098,5408726,16.54
SBIN,N5,2020-10-23,665,637,95.79
SUZLON,EQ,2020-10-23,2230431,2230431,100.00
TRENT,EQ,2020-10-23,222264,116572,52.45
