symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2012-04-17,833.00,826.35,0.0080,0.0171,,0.3191
ADANIPORTS,2012-04-17,129.65,128.90,0.0058,0.0246,,0.4566
BEL,2012-04-17,1500.55,1487.45,0.0088,0.0135,,0.2541
BOSCHLTD,2012-04-17,8836.55,8569.10,0.0307,0.0192,,0.3840
CUMMINSIND,2012-04-17,479.60,478.40,0.0025,0.0166,,0.3076
DLF,2012-04-17,205.05,199.20,0.0289,0.0249,,0.4814
HINDALCO,2012-04-17,128.00,124.10,0.0309,0.0266,,0.5139
INDHOTEL,2012-04-17,63.85,63.05,0.0126,0.0208,,0.3897
LT,2012-04-17,1332.80,1301.50,0.0238,0.0218,,0.4184
MANAPPURAM,2012-04-17,31.95,33.95,-0.0607,0.0536,,1.0336
MARUTI,2012-04-17,1342.20,1342.30,-0.0001,0.0179,,0.3324
PGEL,2012-04-17,191.15,198.00,-0.0352,0.0349,,0.6668
SBIN,2012-04-17,2304.30,2265.10,0.0172,0.0225,,0.4241
SUZLON,2012-04-17,24.30,24.10,0.0083,0.0305,,0.5655
TRENT,2012-04-17,913.90,910.05,0.0042,0.0147,,0.2732
