symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2023-10-31,4099,4125,4028.85,4109.3,4113,4070.2,205697,838634107.9,27400,INE117A01022
ADANIPORTS,EQ,2023-10-31,789.8,791.1,782.5,784.75,784.5,785,2825760,2220925232.05,48679,INE742F01042
BEL,EQ,2023-10-31,132.5,133.65,130.75,133.25,133.5,131.95,8098744,1072617955.2,45371,INE263A01024
BOSCHLTD,EQ,2023-10-31,19566.6,19608.85,19362.5,19450.95,19500,19478.1,8370,163007203.8,3665,INE323A01026
CUMMINSIND,EQ,2023-10-31,1684.9,1689,1665.6,1676.55,1681,1676.45,459147,768972496.5,34075,INE298A01020
DIXON,EQ,2023-10-31,5155,5242.4,5089.35,5101.6,5108.8,5103.85,487039,2510261014.15,47522,INE935N01020
DLF,EQ,2023-10-31,559,570.55,557.7,563.5,562.5,554.45,10712514,6036699162.8,142226,INE271C01023
DMART,EQ,2023-10-31,3657.65,3671.25,3620,3633.4,3632.55,3646.65,820386,2988434850.15,34609,INE192R01011
HAL,EQ,2023-10-31,1836,1848,1818.65,1823.05,1825,1834.6,691198,1264110044.7,38302,INE066F01020
HINDALCO,EQ,2023-10-31,465,465,453.25,459.5,460.05,456.65,5236060,2402327518.05,76186,INE038A01020
INDHOTEL,EQ,2023-10-31,384.85,385.9,380.1,383.4,383.9,382.1,2300685,881913723.15,32063,INE053A01029
INDIGO,EQ,2023-10-31,2501.95,2520,2445.5,2453.85,2460,2495.05,359950,890375077.2,29757,INE646L01027
LT,EQ,2023-10-31,2929.95,2951.55,2907.95,2929.05,2923,2926.35,1556467,4553361115.3,120033,INE018A01030
MANAPPURAM,EQ,2023-10-31,134.3,137.9,132.25,137.45,136.95,134.2,7972675,1079869698.9,35796,INE522D01027
MARUTI,EQ,2023-10-31,10490,10490,10321,10392.3,10390,10397.7,439996,4581157843.3,66003,INE585B01010
PAYTM,EQ,2023-10-31,942,952.65,912.25,920.75,916.55,922.6,2913980,2734832738.1,112001,INE982J01020
PGEL,EQ,2023-10-31,1988.05,2039.2,1960,1970.25,1968,1988.55,49189,98605675.8,12634,INE457L01011
SBIN,EQ,2023-10-31,567,569.5,563.15,565.55,565.95,565.2,13039696,7385312631.25,236664,INE062A01020
TRENT,EQ,2023-10-31,2140.9,2165,2119.1,2154.7,2160,2119.75,749792,1610402716.4,46020,INE849A01020
