symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2023-10-20,4089.95,4094,4001,4015.3,4015,4094.15,204827,825111769.5,29831,INE117A01022
ADANIPORTS,EQ,2023-10-20,791.8,803,788.65,793.65,792.3,792.85,2434862,1933691213.6,62306,INE742F01042
BEL,EQ,2023-10-20,136.7,136.9,133.5,134.2,134.1,137,8982112,1210559621.75,62041,INE263A01024
BOSCHLTD,EQ,2023-10-20,20100,20230,19933.25,20088.7,20100,20232.25,12024,241392864,4354,INE323A01026
CUMMINSIND,EQ,2023-10-20,1706,1706,1682.5,1692.6,1686.5,1706.55,332649,564218610.1,24113,INE298A01020
DIXON,EQ,2023-10-20,5498,5534.95,5474.05,5520.9,5523.1,5501.8,279892,1541204841.1,35211,INE935N01020
DLF,EQ,2023-10-20,558.7,565,548.1,552.2,552,560.1,3274784,1812826939.2,60831,INE271C01023
DMART,EQ,2023-10-20,3760.05,3780.95,3742.1,3749.5,3750,3766.85,200038,751413072.2,19905,INE192R01011
HAL,EQ,2023-10-20,1945.9,1954.55,1905.05,1912.7,1911.05,1953.9,771497,1484581094.75,50827,INE066F01020
HINDALCO,EQ,2023-10-20,475,479.85,470,471.75,472.7,479.95,2777724,1315855276.95,55376,INE038A01020
INDHOTEL,EQ,2023-10-20,413,413,403.6,404.95,404.1,414,3027378,1229505086.9,57192,INE053A01029
INDIGO,EQ,2023-10-20,2520,2527.55,2430,2439.05,2442,2527.5,1385743,3404368890.5,57215,INE646L01027
LT,EQ,2023-10-20,3039.95,3056.25,2977.3,3012.35,3017,3054.4,1667471,5024716358.2,153002,INE018A01030
MANAPPURAM,EQ,2023-10-20,141.8,144.1,138.2,141.45,141.55,141.65,4960900,700737996.65,20876,INE522D01027
MARUTI,EQ,2023-10-20,10763.1,10799,10695.7,10725.65,10716,10771.7,232512,2498467832.45,53000,INE585B01010
PAYTM,EQ,2023-10-20,969.75,998.3,961.9,987.65,980.05,968.45,5799353,5702999858.75,173766,INE982J01020
PGEL,EQ,2023-10-20,2009.95,2115,2009.95,2105.15,2108.7,2000.4,217658,454520627.8,27960,INE457L01011
SBIN,EQ,2023-10-20,569.9,570,562.1,563.1,562.8,571.2,11110988,6279375187.5,282726,INE062A01020
TRENT,EQ,2023-10-20,2060.6,2060.6,2024.4,2036.15,2031.65,2060.6,353937,721040352.55,34058,INE849A01020
