symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2020-05-06,45865,21587,47.07
ADANIPORTS,EQ,2020-05-06,10547916,2370786,22.48
BEL,EQ,2020-05-06,10629596,3846612,36.19
BOSCHLTD,EQ,2020-05-06,24152,3708,15.35
CUMMINSIND,EQ,2020-05-06,2912933,1618180,55.55
DIXON,EQ,2020-05-06,48192,17018,35.31
DLF,EQ,2020-05-06,8703337,1636186,18.80
HAL,EQ,2020-05-06,23552,8280,35.16
HINDALCO,EQ,2020-05-06,15993883,2685196,16.79
INDHOTEL,EQ,2020-05-06,592120,336317,56.80
INDIGO,EQ,2020-05-06,2229245,385768,17.30
LT,EQ,2020-05-06,5081614,1251670,24.63
MANAPPURAM,EQ,2020-05-06,13885193,1972222,14.20
MARUTI,EQ,2020-05-06,2214534,640252,28.91
PGEL,EQ,2020-05-06,9488,6011,63.35
SBIN,EQ,2020-05-06,73156881,12890724,17.62
SBIN,N2,2020-05-06,32,27,84.38
SBIN,N5,2020-05-06,353,334,94.62
SBIN,N6,2020-05-06,3,2,66.67
SUZLON,EQ,2020-05-06,9542475,4995777,52.35
TRENT,EQ,2020-05-06,751468,490986,65.34
