,21-Jan-2014
The Nifty witnessed an intraday movement of about 32.4 points.The closing index was 0.16 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 10564.13
, Traded Quantity (in Lakhs), 5297.43
, Number of Trades, 4936766
, Total Market Capitalisation (Rs. Crores), 6817257.32

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,CNX Nifty,      6303.95,      6320.15,      6330.30,      6297.90,      6313.80,9.85
,CNX IT,     10154.00,     10155.15,     10158.45,     10062.40,     10095.55,-58.45
,CNX Nifty Junior,     12471.25,     12489.45,     12545.10,     12463.90,     12484.00,12.75
,BANK Nifty,     11007.50,     11067.05,     11190.10,     11036.40,     11171.50,164
,CNX Midcap,      7804.65,      7820.25,      7848.85,      7804.75,      7822.15,17.5
,CNX 500,      4878.25,      4889.90,      4900.45,      4876.70,      4886.70,8.45
,CNX 100,      6190.65,      6205.55,      6217.85,      6185.40,      6199.85,9.2
,Nifty Midcap 50,      2226.35,      2232.30,      2242.30,      2225.20,      2233.35,7
,CNX Realty,       170.95,       171.65,       172.70,       170.65,       171.95,1
,CNX Infra,      2325.20,      2334.70,      2340.70,      2317.55,      2323.80,-1.4
,CNX Energy,      7764.15,      7778.25,      7778.25,      7706.20,      7711.30,-52.85
,CNX FMCG,     17122.00,     17135.55,     17192.70,     17061.10,     17088.50,-33.5
,CNX MNC,      6072.05,      6098.05,      6134.00,      6086.75,      6114.80,42.75
,CNX Pharma,      7812.60,      7833.50,      7837.50,      7760.70,      7772.55,-40.05
,CNX PSE,      2598.85,      2599.45,      2600.65,      2577.80,      2584.05,-14.8
,CNX PSU Bank,      2410.25,      2420.25,      2459.10,      2418.90,      2437.90,27.65
,CNX Service,      7789.90,      7810.45,      7831.55,      7780.90,      7811.45,21.55
,India VIX,        15.35,        15.35,        15.71,        13.88,        15.55,.2
,CNX AUTO,      5239.45,      5243.80,      5324.85,      5238.70,      5288.70,49.25
,CNX Metal,      2409.25,      2423.95,      2442.55,      2404.75,      2424.90,15.65
,CNX Media,      1784.80,      1788.65,      1798.80,      1774.35,      1777.90,-6.9
,CNX Smallcap,      3343.65,      3353.85,      3374.20,      3353.15,      3362.55,18.9
,CNX 200,      3137.00,      3144.25,      3151.10,      3134.90,      3141.95,4.95
,CNX Dividend Oppt,      1581.50,      1583.90,      1587.25,      1577.55,      1581.60,.1
,CNX Commodities,      2224.15,      2232.20,      2236.30,      2215.15,      2223.40,-.75
,CNX Consumption,      2522.50,      2523.25,      2528.75,      2514.00,      2516.40,-6.1
,CNX Finance,      4631.50,      4652.85,      4688.85,      4639.30,      4684.50,53
,Nifty Dividend,        84.66,        84.66,        84.66,        84.66,        84.66,0
,LIX 15,      2533.60,      2541.45,      2571.30,      2538.45,      2567.35,33.75

,ADVANCES,725
,DECLINES,704
,UNCHANGED,81

,Total securities that have hit their price bands today,210

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,INFY,EQ,      3749.30,      3758.35,0.24,566.56
,AUROPHARMA,EQ,       410.50,       435.50,6.09,441.64
,TCS,EQ,      2338.20,      2280.30,-2.48,359.74
,HDFC,EQ,       834.80,       838.15,0.4,357.5
,ICICIBANK,EQ,      1044.00,      1078.05,3.26,289.49
,HCLTECH,EQ,      1430.60,      1440.15,0.67,286.27
,AXISBANK,EQ,      1163.20,      1188.55,2.18,258.01
,TATAMOTORS,EQ,       374.90,       384.80,2.64,219.53
,BHARTIARTL,EQ,       308.55,       304.90,-1.18,215.98
,SSLT,EQ,       205.50,       208.75,1.58,215.57
,SBIN,EQ,      1641.85,      1659.50,1.08,205.1
,RELIANCE,EQ,       869.75,       863.05,-0.77,194.04
,MCX,EQ,       524.10,       535.70,2.21,190.8
,TATASTEEL,EQ,       374.55,       383.60,2.42,156.02
,ITC,EQ,       330.20,       329.05,-0.35,153.42
,RCOM,EQ,       133.30,       134.95,1.24,143.87
,CAIRN,EQ,       326.40,       324.00,-0.74,131.21
,RANBAXY,EQ,       408.30,       414.05,1.41,129.62
,WIPRO,EQ,       573.05,       571.55,-0.26,126.85
,BIOCON,EQ,       454.45,       482.45,6.16,125.79
,KOTAKBANK,EQ,       728.15,       706.30,-3,120.98
,JPASSOCIAT,EQ,        47.35,        48.50,2.43,120.18
,MCDOWELL-N,EQ,      2704.10,      2716.80,0.47,119.68
,NTPC,EQ,       131.85,       130.75,-0.83,118.49
,YESBANK,EQ,       359.40,       363.20,1.06,115.69

,Top Five CNX Nifty Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,ICICIBANK,EQ,      1078.05,      1044.00,3.26
,TATAMOTORS,EQ,       384.80,       374.90,2.64
,JPASSOCIAT,EQ,        48.50,        47.35,2.43
,TATASTEEL,EQ,       383.60,       374.55,2.42
,AXISBANK,EQ,      1188.55,      1163.20,2.18

,Top Five CNX Nifty Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,KOTAKBANK,EQ,       706.30,       728.15,-3
,TCS,EQ,      2280.30,      2338.20,-2.48
,COALINDIA,EQ,       263.00,       269.45,-2.39
,BHEL,EQ,       169.75,       173.90,-2.39
,ASIANPAINT,EQ,       479.25,       490.00,-2.19

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY
,20MICRONS,EQ,        30.70,                  2707229.90,87960
,3IINFOTECH,BE,         8.55,                  5652442.90,665836
,3MINDIA,EQ,      3610.00,                    43470.05,12
,A2ZMES,BE,        10.95,                   965917.90,89633
,AARTIDRUGS,EQ,       217.55,                   993977.35,4565
,AARTIIND,EQ,        97.60,                   258632.15,2656
,AARVEEDEN,EQ,        46.60,                   233919.85,4988
,ABAN,EQ,       420.10,                299409938.05,709665
,ABB,EQ,       639.80,                 33361082.80,51868
,ABBOTINDIA,EQ,      1671.30,                   683169.00,407
,ABCIL,EQ,       102.55,                   189409.20,1846
,ABGSHIP,EQ,       256.75,                  2814367.70,10938
,ACCELYA,EQ,       745.35,                  8878985.20,11885
,ACE,EQ,        13.65,                  1090827.80,80062
,ACROPETAL,BE,         6.15,                    78401.30,12891
,ADANIPOWER,EQ,        34.60,                 37434147.90,1080985
,ADFFOODS,EQ,        48.75,                   100410.35,2049
,ADHUNIK,EQ,        29.40,                   529853.00,17684
,ADORWELD,EQ,       128.00,                   773383.95,6063
,ADSL,EQ,        16.20,                   210158.00,12936
,ADVANIHOTR,EQ,        35.35,                    44223.15,1250
,ADVANTA,EQ,       112.50,                  2155552.05,18919
,AEGISCHEM,EQ,       164.10,                   789115.95,4801
,AFL,BE,        43.30,                   139972.95,3231
,AFTEK,EQ,         3.85,                   152923.85,40071
,AGCNET,EQ,        67.90,                   194052.25,2842
,AGRODUTCH,EQ,         2.30,                    28332.45,12221
,AHLEAST,EQ,       132.95,                    33109.00,255
,AHLUCONT,EQ,        23.40,                    53149.40,2344
,AHLWEST,EQ,       102.00,                    67081.70,659
,AHMEDFORGE,EQ,       100.05,                  2632753.90,26111
,AIAENG,EQ,       519.95,                 29723650.85,57618
,AIL,EQ,       348.50,                  2298281.30,6614
,AJANTPHARM,EQ,       939.70,                 62222368.95,65918
,AJMERA,EQ,        60.50,                  1976848.15,32065
,AKSHOPTFBR,EQ,        15.05,                   724852.60,47464
,AKZOINDIA,EQ,       834.15,                  2019288.20,2411
,ALBK,EQ,        90.90,                321756698.35,3500730
,ALCHEM,EQ,        45.65,                    93427.35,2096
,ALEMBICLTD,EQ,        14.45,                  1704514.45,117391
,ALICON,EQ,        75.00,                   233376.00,3096
,ALKALI,EQ,        16.75,                    15251.60,914
,ALKYLAMINE,EQ,       230.00,                    47376.85,213
,ALLCARGO,EQ,       135.40,                  1578828.90,11679
,ALLSEC,EQ,        30.85,                   181371.15,5881
,ALOKTEXT,EQ,         8.00,                  7755824.85,970109
,ALPHAGEO,BE,        70.25,                   390770.25,5613
,ALPSINDUS,BE,         3.30,                        3.30,1
,ALSTOMT&D,EQ,       184.00,                  1038410.15,5658
,AMARAJABAT,EQ,       332.80,                 73505891.50,224241
,AMARJOTHI,EQ,        77.15,                    17543.50,228
,AMBIKCO,EQ,       299.95,                    14996.25,50
,AMDIND,EQ,        12.65,                    11442.00,910
,AMRUTANJAN,EQ,       127.90,                  4777449.30,36482
,AMTEKAUTO,EQ,        71.10,                 58002373.90,823470
,AMTEKINDIA,EQ,        63.30,                  2266525.90,35580
,ANANTRAJ,EQ,        53.70,                 75205252.10,1400807
,ANDHRABANK,EQ,        62.20,                 42415296.10,679357
,ANDHRACEMT,EQ,         5.30,                    17710.00,3388
,ANDHRSUGAR,EQ,        99.90,                   875913.80,8731
,ANGIND,BE,         6.75,                     1350.00,200
,ANKITMETAL,EQ,         9.50,                   117816.60,12475
,ANSALAPI,EQ,        19.50,                  2147632.30,109825
,ANSALHSG,EQ,        18.65,                   112540.15,5957
,ANTGRAPHIC,EQ,          .15,                     8161.90,47746
,APARINDS,EQ,       142.55,                  1539733.55,10727
,APCOTEXIND,EQ,       116.25,                   413762.50,3550
,APLAB,BE,        21.90,                     5475.00,250
,APLAPOLLO,EQ,       150.00,                    70353.10,469
